date,beginning_inventory,demand,fulfilled,lost_sales,ending_inventory,inventory_position,order_quantity,received_quantity,sku,region
2025-10-04,3408.0,524.0,524.0,0.0,2884.0,6589.0,0.0,0.0,BB1000,East
2025-10-05,2884.0,505.0,505.0,0.0,2379.0,6084.0,0.0,0.0,BB1000,East
2025-10-06,2379.0,482.0,482.0,0.0,1897.0,5602.0,0.0,0.0,BB1000,East
2025-10-07,1897.0,513.0,513.0,0.0,1384.0,5089.0,0.0,0.0,BB1000,East
2025-10-08,1384.0,449.0,449.0,0.0,935.0,4640.0,0.0,0.0,BB1000,East
2025-10-09,4640.0,536.0,536.0,0.0,4104.0,4104.0,0.0,3705.0,BB1000,East
2025-10-10,4104.0,503.0,503.0,0.0,3601.0,3601.0,0.0,0.0,BB1000,East
2025-10-11,3601.0,575.0,575.0,0.0,3026.0,3026.0,4087.0,0.0,BB1000,East
2025-10-12,3026.0,527.0,527.0,0.0,2499.0,6586.0,0.0,0.0,BB1000,East
2025-10-13,2499.0,510.0,510.0,0.0,1989.0,6076.0,0.0,0.0,BB1000,East
2025-10-14,1989.0,467.0,467.0,0.0,1522.0,5609.0,0.0,0.0,BB1000,East
2025-10-15,1522.0,450.0,450.0,0.0,1072.0,5159.0,0.0,0.0,BB1000,East
2025-10-16,1072.0,471.0,471.0,0.0,601.0,4688.0,0.0,0.0,BB1000,East
2025-10-17,4688.0,430.0,430.0,0.0,4258.0,4258.0,0.0,4087.0,BB1000,East
2025-10-18,4258.0,655.0,655.0,0.0,3603.0,3603.0,0.0,0.0,BB1000,East
2025-10-19,3603.0,603.0,603.0,0.0,3000.0,3000.0,4113.0,0.0,BB1000,East
2025-10-20,3000.0,573.0,573.0,0.0,2427.0,6540.0,0.0,0.0,BB1000,East
2025-10-21,2427.0,434.0,434.0,0.0,1993.0,6106.0,0.0,0.0,BB1000,East
2025-10-22,1993.0,445.0,445.0,0.0,1548.0,5661.0,0.0,0.0,BB1000,East
2025-10-23,1548.0,643.0,643.0,0.0,905.0,5018.0,0.0,0.0,BB1000,East
2025-10-24,905.0,559.0,559.0,0.0,346.0,4459.0,0.0,0.0,BB1000,East
2025-10-25,4459.0,536.0,536.0,0.0,3923.0,3923.0,0.0,4113.0,BB1000,East
2025-10-26,3923.0,522.0,522.0,0.0,3401.0,3401.0,3712.0,0.0,BB1000,East
2025-10-27,3401.0,458.0,458.0,0.0,2943.0,6655.0,0.0,0.0,BB1000,East
2025-10-28,2943.0,444.0,444.0,0.0,2499.0,6211.0,0.0,0.0,BB1000,East
2025-10-29,2499.0,585.0,585.0,0.0,1914.0,5626.0,0.0,0.0,BB1000,East
2025-10-30,1914.0,566.0,566.0,0.0,1348.0,5060.0,0.0,0.0,BB1000,East
2025-10-31,1348.0,461.0,461.0,0.0,887.0,4599.0,0.0,0.0,BB1000,East
2025-11-01,4599.0,592.0,592.0,0.0,4007.0,4007.0,0.0,3712.0,BB1000,East
2025-11-02,4007.0,481.0,481.0,0.0,3526.0,3526.0,0.0,0.0,BB1000,East
2025-11-03,3526.0,463.0,463.0,0.0,3063.0,3063.0,4050.0,0.0,BB1000,East
2025-11-04,3063.0,551.0,551.0,0.0,2512.0,6562.0,0.0,0.0,BB1000,East
2025-11-05,2512.0,518.0,518.0,0.0,1994.0,6044.0,0.0,0.0,BB1000,East
2025-11-06,1994.0,530.0,530.0,0.0,1464.0,5514.0,0.0,0.0,BB1000,East
2025-11-07,1464.0,512.0,512.0,0.0,952.0,5002.0,0.0,0.0,BB1000,East
2025-11-08,952.0,603.0,603.0,0.0,349.0,4399.0,0.0,0.0,BB1000,East
2025-11-09,4399.0,587.0,587.0,0.0,3812.0,3812.0,0.0,4050.0,BB1000,East
2025-11-10,3812.0,560.0,560.0,0.0,3252.0,3252.0,3861.0,0.0,BB1000,East
2025-11-11,3252.0,431.0,431.0,0.0,2821.0,6682.0,0.0,0.0,BB1000,East
2025-11-12,2821.0,447.0,447.0,0.0,2374.0,6235.0,0.0,0.0,BB1000,East
2025-11-13,2374.0,468.0,468.0,0.0,1906.0,5767.0,0.0,0.0,BB1000,East
2025-11-14,1906.0,532.0,532.0,0.0,1374.0,5235.0,0.0,0.0,BB1000,East
2025-11-15,1374.0,598.0,598.0,0.0,776.0,4637.0,0.0,0.0,BB1000,East
2025-11-16,4637.0,771.0,771.0,0.0,3866.0,3866.0,0.0,3861.0,BB1000,East
2025-11-17,3866.0,479.0,479.0,0.0,3387.0,3387.0,3726.0,0.0,BB1000,East
2025-11-18,3387.0,534.0,534.0,0.0,2853.0,6579.0,0.0,0.0,BB1000,East
2025-11-19,2853.0,533.0,533.0,0.0,2320.0,6046.0,0.0,0.0,BB1000,East
2025-11-20,2320.0,504.0,504.0,0.0,1816.0,5542.0,0.0,0.0,BB1000,East
2025-11-21,1816.0,522.0,522.0,0.0,1294.0,5020.0,0.0,0.0,BB1000,East
2025-11-22,1294.0,582.0,582.0,0.0,712.0,4438.0,0.0,0.0,BB1000,East
2025-11-23,4438.0,515.0,515.0,0.0,3923.0,3923.0,0.0,3726.0,BB1000,East
2025-11-24,3923.0,517.0,517.0,0.0,3406.0,3406.0,3707.0,0.0,BB1000,East
2025-11-25,3406.0,513.0,513.0,0.0,2893.0,6600.0,0.0,0.0,BB1000,East
2025-11-26,2893.0,536.0,536.0,0.0,2357.0,6064.0,0.0,0.0,BB1000,East
2025-11-27,2357.0,418.0,418.0,0.0,1939.0,5646.0,0.0,0.0,BB1000,East
2025-11-28,1939.0,528.0,528.0,0.0,1411.0,5118.0,0.0,0.0,BB1000,East
2025-11-29,1411.0,476.0,476.0,0.0,935.0,4642.0,0.0,0.0,BB1000,East
2025-11-30,4642.0,594.0,594.0,0.0,4048.0,4048.0,0.0,3707.0,BB1000,East
2025-12-01,4048.0,575.0,575.0,0.0,3473.0,3473.0,0.0,0.0,BB1000,East
2025-12-02,3473.0,549.0,549.0,0.0,2924.0,2924.0,4189.0,0.0,BB1000,East
2025-12-03,2924.0,528.0,528.0,0.0,2396.0,6585.0,0.0,0.0,BB1000,East
2025-12-04,2396.0,530.0,530.0,0.0,1866.0,6055.0,0.0,0.0,BB1000,East
2025-12-05,1866.0,444.0,444.0,0.0,1422.0,5611.0,0.0,0.0,BB1000,East
2025-12-06,1422.0,567.0,567.0,0.0,855.0,5044.0,0.0,0.0,BB1000,East
2025-12-07,855.0,616.0,616.0,0.0,239.0,4428.0,0.0,0.0,BB1000,East
2025-12-08,4428.0,491.0,491.0,0.0,3937.0,3937.0,0.0,4189.0,BB1000,East
2025-12-09,3937.0,525.0,525.0,0.0,3412.0,3412.0,0.0,0.0,BB1000,East
2025-12-10,3412.0,553.0,553.0,0.0,2859.0,2859.0,4254.0,0.0,BB1000,East
2025-12-11,2859.0,564.0,564.0,0.0,2295.0,6549.0,0.0,0.0,BB1000,East
2025-12-12,2295.0,509.0,509.0,0.0,1786.0,6040.0,0.0,0.0,BB1000,East
2025-12-13,1786.0,826.0,826.0,0.0,960.0,5214.0,0.0,0.0,BB1000,East
2025-12-14,960.0,606.0,606.0,0.0,354.0,4608.0,0.0,0.0,BB1000,East
2025-12-15,354.0,463.0,354.0,109.0,0.0,4254.0,0.0,0.0,BB1000,East
2025-12-16,4254.0,501.0,501.0,0.0,3753.0,3753.0,0.0,4254.0,BB1000,East
2025-12-17,3753.0,517.0,517.0,0.0,3236.0,3236.0,3877.0,0.0,BB1000,East
2025-12-18,3236.0,545.0,545.0,0.0,2691.0,6568.0,0.0,0.0,BB1000,East
2025-12-19,2691.0,544.0,544.0,0.0,2147.0,6024.0,0.0,0.0,BB1000,East
2025-12-20,2147.0,572.0,572.0,0.0,1575.0,5452.0,0.0,0.0,BB1000,East
2025-12-21,1575.0,627.0,627.0,0.0,948.0,4825.0,0.0,0.0,BB1000,East
2025-12-22,948.0,521.0,521.0,0.0,427.0,4304.0,0.0,0.0,BB1000,East
2025-12-23,4304.0,526.0,526.0,0.0,3778.0,3778.0,0.0,3877.0,BB1000,East
2025-12-24,3778.0,551.0,551.0,0.0,3227.0,3227.0,3886.0,0.0,BB1000,East
2025-12-25,3227.0,644.0,644.0,0.0,2583.0,6469.0,0.0,0.0,BB1000,East
2025-12-26,2583.0,508.0,508.0,0.0,2075.0,5961.0,0.0,0.0,BB1000,East
2025-12-27,2075.0,554.0,554.0,0.0,1521.0,5407.0,0.0,0.0,BB1000,East
2025-12-28,1521.0,494.0,494.0,0.0,1027.0,4913.0,0.0,0.0,BB1000,East
2025-12-29,1027.0,452.0,452.0,0.0,575.0,4461.0,0.0,0.0,BB1000,East
2025-12-30,4461.0,523.0,523.0,0.0,3938.0,3938.0,0.0,3886.0,BB1000,East
2025-12-31,3938.0,449.0,449.0,0.0,3489.0,3489.0,0.0,0.0,BB1000,East
2025-07-01,8296.0,643.0,643.0,0.0,7653.0,7653.0,0.0,0.0,BB1000,North
2025-07-02,7653.0,799.0,799.0,0.0,6854.0,6854.0,0.0,0.0,BB1000,North
2025-07-03,6854.0,629.0,629.0,0.0,6225.0,6225.0,0.0,0.0,BB1000,North
2025-07-04,6225.0,629.0,629.0,0.0,5596.0,5596.0,0.0,0.0,BB1000,North
2025-07-05,5596.0,734.0,734.0,0.0,4862.0,4862.0,0.0,0.0,BB1000,North
2025-07-06,4862.0,599.0,599.0,0.0,4263.0,4263.0,4033.0,0.0,BB1000,North
2025-07-07,4263.0,620.0,620.0,0.0,3643.0,7676.0,0.0,0.0,BB1000,North
2025-07-08,3643.0,584.0,584.0,0.0,3059.0,7092.0,0.0,0.0,BB1000,North
2025-07-09,3059.0,666.0,666.0,0.0,2393.0,6426.0,0.0,0.0,BB1000,North
2025-07-10,2393.0,514.0,514.0,0.0,1879.0,5912.0,0.0,0.0,BB1000,North
2025-07-11,1879.0,442.0,442.0,0.0,1437.0,5470.0,0.0,0.0,BB1000,North
2025-07-12,1437.0,686.0,686.0,0.0,751.0,4784.0,0.0,0.0,BB1000,North
2025-07-13,4784.0,851.0,851.0,0.0,3933.0,3933.0,4363.0,4033.0,BB1000,North
2025-07-14,3933.0,488.0,488.0,0.0,3445.0,7808.0,0.0,0.0,BB1000,North
2025-07-15,3445.0,609.0,609.0,0.0,2836.0,7199.0,0.0,0.0,BB1000,North
2025-07-16,2836.0,583.0,583.0,0.0,2253.0,6616.0,0.0,0.0,BB1000,North
2025-07-17,2253.0,545.0,545.0,0.0,1708.0,6071.0,0.0,0.0,BB1000,North
2025-07-18,1708.0,868.0,868.0,0.0,840.0,5203.0,0.0,0.0,BB1000,North
2025-07-19,840.0,648.0,648.0,0.0,192.0,4555.0,0.0,0.0,BB1000,North
2025-07-20,4555.0,669.0,669.0,0.0,3886.0,3886.0,4410.0,4363.0,BB1000,North
2025-07-21,3886.0,571.0,571.0,0.0,3315.0,7725.0,0.0,0.0,BB1000,North
2025-07-22,3315.0,574.0,574.0,0.0,2741.0,7151.0,0.0,0.0,BB1000,North
2025-07-23,2741.0,576.0,576.0,0.0,2165.0,6575.0,0.0,0.0,BB1000,North
2025-07-24,2165.0,536.0,536.0,0.0,1629.0,6039.0,0.0,0.0,BB1000,North
2025-07-25,1629.0,580.0,580.0,0.0,1049.0,5459.0,0.0,0.0,BB1000,North
2025-07-26,1049.0,709.0,709.0,0.0,340.0,4750.0,0.0,0.0,BB1000,North
2025-07-27,4750.0,643.0,643.0,0.0,4107.0,4107.0,4189.0,4410.0,BB1000,North
2025-07-28,4107.0,567.0,567.0,0.0,3540.0,7729.0,0.0,0.0,BB1000,North
2025-07-29,3540.0,536.0,536.0,0.0,3004.0,7193.0,0.0,0.0,BB1000,North
2025-07-30,3004.0,525.0,525.0,0.0,2479.0,6668.0,0.0,0.0,BB1000,North
2025-07-31,2479.0,643.0,643.0,0.0,1836.0,6025.0,0.0,0.0,BB1000,North
2025-08-01,1836.0,667.0,667.0,0.0,1169.0,5358.0,0.0,0.0,BB1000,North
2025-08-02,1169.0,619.0,619.0,0.0,550.0,4739.0,0.0,0.0,BB1000,North
2025-08-03,4739.0,557.0,557.0,0.0,4182.0,4182.0,4114.0,4189.0,BB1000,North
2025-08-04,4182.0,560.0,560.0,0.0,3622.0,7736.0,0.0,0.0,BB1000,North
2025-08-05,3622.0,457.0,457.0,0.0,3165.0,7279.0,0.0,0.0,BB1000,North
2025-08-06,3165.0,454.0,454.0,0.0,2711.0,6825.0,0.0,0.0,BB1000,North
2025-08-07,2711.0,523.0,523.0,0.0,2188.0,6302.0,0.0,0.0,BB1000,North
2025-08-08,2188.0,640.0,640.0,0.0,1548.0,5662.0,0.0,0.0,BB1000,North
2025-08-09,1548.0,580.0,580.0,0.0,968.0,5082.0,0.0,0.0,BB1000,North
2025-08-10,5082.0,505.0,505.0,0.0,4577.0,4577.0,0.0,4114.0,BB1000,North
2025-08-11,4577.0,520.0,520.0,0.0,4057.0,4057.0,4239.0,0.0,BB1000,North
2025-08-12,4057.0,480.0,480.0,0.0,3577.0,7816.0,0.0,0.0,BB1000,North
2025-08-13,3577.0,426.0,426.0,0.0,3151.0,7390.0,0.0,0.0,BB1000,North
2025-08-14,3151.0,550.0,550.0,0.0,2601.0,6840.0,0.0,0.0,BB1000,North
2025-08-15,2601.0,571.0,571.0,0.0,2030.0,6269.0,0.0,0.0,BB1000,North
2025-08-16,2030.0,570.0,570.0,0.0,1460.0,5699.0,0.0,0.0,BB1000,North
2025-08-17,1460.0,851.0,851.0,0.0,609.0,4848.0,0.0,0.0,BB1000,North
2025-08-18,4848.0,558.0,558.0,0.0,4290.0,4290.0,0.0,4239.0,BB1000,North
2025-08-19,4290.0,612.0,612.0,0.0,3678.0,3678.0,4618.0,0.0,BB1000,North
2025-08-20,3678.0,607.0,607.0,0.0,3071.0,7689.0,0.0,0.0,BB1000,North
2025-08-21,3071.0,647.0,647.0,0.0,2424.0,7042.0,0.0,0.0,BB1000,North
2025-08-22,2424.0,492.0,492.0,0.0,1932.0,6550.0,0.0,0.0,BB1000,North
2025-08-23,1932.0,557.0,557.0,0.0,1375.0,5993.0,0.0,0.0,BB1000,North
2025-08-24,1375.0,586.0,586.0,0.0,789.0,5407.0,0.0,0.0,BB1000,North
2025-08-25,789.0,545.0,545.0,0.0,244.0,4862.0,0.0,0.0,BB1000,North
2025-08-26,4862.0,531.0,531.0,0.0,4331.0,4331.0,0.0,4618.0,BB1000,North
2025-08-27,4331.0,576.0,576.0,0.0,3755.0,3755.0,4541.0,0.0,BB1000,North
2025-08-28,3755.0,484.0,484.0,0.0,3271.0,7812.0,0.0,0.0,BB1000,North
2025-08-29,3271.0,641.0,641.0,0.0,2630.0,7171.0,0.0,0.0,BB1000,North
2025-08-30,2630.0,600.0,600.0,0.0,2030.0,6571.0,0.0,0.0,BB1000,North
2025-08-31,2030.0,771.0,771.0,0.0,1259.0,5800.0,0.0,0.0,BB1000,North
2025-09-01,1259.0,560.0,560.0,0.0,699.0,5240.0,0.0,0.0,BB1000,North
2025-09-02,699.0,461.0,461.0,0.0,238.0,4779.0,0.0,0.0,BB1000,North
2025-09-03,4779.0,484.0,484.0,0.0,4295.0,4295.0,0.0,4541.0,BB1000,North
2025-09-04,4295.0,577.0,577.0,0.0,3718.0,3718.0,4578.0,0.0,BB1000,North
2025-09-05,3718.0,574.0,574.0,0.0,3144.0,7722.0,0.0,0.0,BB1000,North
2025-09-06,3144.0,612.0,612.0,0.0,2532.0,7110.0,0.0,0.0,BB1000,North
2025-09-07,2532.0,612.0,612.0,0.0,1920.0,6498.0,0.0,0.0,BB1000,North
2025-09-08,1920.0,608.0,608.0,0.0,1312.0,5890.0,0.0,0.0,BB1000,North
2025-09-09,1312.0,575.0,575.0,0.0,737.0,5315.0,0.0,0.0,BB1000,North
2025-09-10,737.0,526.0,526.0,0.0,211.0,4789.0,0.0,0.0,BB1000,North
2025-09-11,4789.0,507.0,507.0,0.0,4282.0,4282.0,4014.0,4578.0,BB1000,North
2025-09-12,4282.0,756.0,756.0,0.0,3526.0,7540.0,0.0,0.0,BB1000,North
2025-09-13,3526.0,528.0,528.0,0.0,2998.0,7012.0,0.0,0.0,BB1000,North
2025-09-14,2998.0,633.0,633.0,0.0,2365.0,6379.0,0.0,0.0,BB1000,North
2025-09-15,2365.0,358.0,358.0,0.0,2007.0,6021.0,0.0,0.0,BB1000,North
2025-09-16,2007.0,511.0,511.0,0.0,1496.0,5510.0,0.0,0.0,BB1000,North
2025-09-17,1496.0,536.0,536.0,0.0,960.0,4974.0,0.0,0.0,BB1000,North
2025-09-18,4974.0,459.0,459.0,0.0,4515.0,4515.0,0.0,4014.0,BB1000,North
2025-09-19,4515.0,481.0,481.0,0.0,4034.0,4034.0,4262.0,0.0,BB1000,North
2025-09-20,4034.0,636.0,636.0,0.0,3398.0,7660.0,0.0,0.0,BB1000,North
2025-09-21,3398.0,617.0,617.0,0.0,2781.0,7043.0,0.0,0.0,BB1000,North
2025-09-22,2781.0,499.0,499.0,0.0,2282.0,6544.0,0.0,0.0,BB1000,North
2025-09-23,2282.0,624.0,624.0,0.0,1658.0,5920.0,0.0,0.0,BB1000,North
2025-09-24,1658.0,611.0,611.0,0.0,1047.0,5309.0,0.0,0.0,BB1000,North
2025-09-25,1047.0,552.0,552.0,0.0,495.0,4757.0,0.0,0.0,BB1000,North
2025-09-26,4757.0,466.0,466.0,0.0,4291.0,4291.0,0.0,4262.0,BB1000,North
2025-09-27,4291.0,611.0,611.0,0.0,3680.0,3680.0,4616.0,0.0,BB1000,North
2025-09-28,3680.0,508.0,508.0,0.0,3172.0,7788.0,0.0,0.0,BB1000,North
2025-09-29,3172.0,459.0,459.0,0.0,2713.0,7329.0,0.0,0.0,BB1000,North
2025-09-30,2713.0,485.0,485.0,0.0,2228.0,6844.0,0.0,0.0,BB1000,North
2025-10-01,2228.0,488.0,488.0,0.0,1740.0,6356.0,0.0,0.0,BB1000,North
2025-10-02,1740.0,626.0,626.0,0.0,1114.0,5730.0,0.0,0.0,BB1000,North
2025-10-03,1114.0,525.0,525.0,0.0,589.0,5205.0,0.0,0.0,BB1000,North
2025-10-04,5205.0,538.0,538.0,0.0,4667.0,4667.0,0.0,4616.0,BB1000,North
2025-10-05,4667.0,516.0,516.0,0.0,4151.0,4151.0,4145.0,0.0,BB1000,North
2025-10-06,4151.0,499.0,499.0,0.0,3652.0,7797.0,0.0,0.0,BB1000,North
2025-10-07,3652.0,559.0,559.0,0.0,3093.0,7238.0,0.0,0.0,BB1000,North
2025-10-08,3093.0,522.0,522.0,0.0,2571.0,6716.0,0.0,0.0,BB1000,North
2025-10-09,2571.0,520.0,520.0,0.0,2051.0,6196.0,0.0,0.0,BB1000,North
2025-10-10,2051.0,536.0,536.0,0.0,1515.0,5660.0,0.0,0.0,BB1000,North
2025-10-11,1515.0,610.0,610.0,0.0,905.0,5050.0,0.0,0.0,BB1000,North
2025-10-12,5050.0,640.0,640.0,0.0,4410.0,4410.0,0.0,4145.0,BB1000,North
2025-10-13,4410.0,552.0,552.0,0.0,3858.0,3858.0,4438.0,0.0,BB1000,North
2025-10-14,3858.0,496.0,496.0,0.0,3362.0,7800.0,0.0,0.0,BB1000,North
2025-10-15,3362.0,504.0,504.0,0.0,2858.0,7296.0,0.0,0.0,BB1000,North
2025-10-16,2858.0,565.0,565.0,0.0,2293.0,6731.0,0.0,0.0,BB1000,North
2025-10-17,2293.0,575.0,575.0,0.0,1718.0,6156.0,0.0,0.0,BB1000,North
2025-10-18,1718.0,619.0,619.0,0.0,1099.0,5537.0,0.0,0.0,BB1000,North
2025-10-19,1099.0,581.0,581.0,0.0,518.0,4956.0,0.0,0.0,BB1000,North
2025-10-20,4956.0,620.0,620.0,0.0,4336.0,4336.0,0.0,4438.0,BB1000,North
2025-10-21,4336.0,464.0,464.0,0.0,3872.0,3872.0,4424.0,0.0,BB1000,North
2025-10-22,3872.0,548.0,548.0,0.0,3324.0,7748.0,0.0,0.0,BB1000,North
2025-10-23,3324.0,558.0,558.0,0.0,2766.0,7190.0,0.0,0.0,BB1000,North
2025-10-24,2766.0,503.0,503.0,0.0,2263.0,6687.0,0.0,0.0,BB1000,North
2025-10-25,2263.0,856.0,856.0,0.0,1407.0,5831.0,0.0,0.0,BB1000,North
2025-10-26,1407.0,668.0,668.0,0.0,739.0,5163.0,0.0,0.0,BB1000,North
2025-10-27,739.0,526.0,526.0,0.0,213.0,4637.0,0.0,0.0,BB1000,North
2025-10-28,4637.0,581.0,581.0,0.0,4056.0,4056.0,4240.0,4424.0,BB1000,North
2025-10-29,4056.0,547.0,547.0,0.0,3509.0,7749.0,0.0,0.0,BB1000,North
2025-10-30,3509.0,506.0,506.0,0.0,3003.0,7243.0,0.0,0.0,BB1000,North
2025-10-31,3003.0,521.0,521.0,0.0,2482.0,6722.0,0.0,0.0,BB1000,North
2025-11-01,2482.0,548.0,548.0,0.0,1934.0,6174.0,0.0,0.0,BB1000,North
2025-11-02,1934.0,516.0,516.0,0.0,1418.0,5658.0,0.0,0.0,BB1000,North
2025-11-03,1418.0,719.0,719.0,0.0,699.0,4939.0,0.0,0.0,BB1000,North
2025-11-04,4939.0,651.0,651.0,0.0,4288.0,4288.0,4008.0,4240.0,BB1000,North
2025-11-05,4288.0,480.0,480.0,0.0,3808.0,7816.0,0.0,0.0,BB1000,North
2025-11-06,3808.0,431.0,431.0,0.0,3377.0,7385.0,0.0,0.0,BB1000,North
2025-11-07,3377.0,722.0,722.0,0.0,2655.0,6663.0,0.0,0.0,BB1000,North
2025-11-08,2655.0,587.0,587.0,0.0,2068.0,6076.0,0.0,0.0,BB1000,North
2025-11-09,2068.0,592.0,592.0,0.0,1476.0,5484.0,0.0,0.0,BB1000,North
2025-11-10,1476.0,554.0,554.0,0.0,922.0,4930.0,0.0,0.0,BB1000,North
2025-11-11,4930.0,509.0,509.0,0.0,4421.0,4421.0,0.0,4008.0,BB1000,North
2025-11-12,4421.0,631.0,631.0,0.0,3790.0,3790.0,4506.0,0.0,BB1000,North
2025-11-13,3790.0,617.0,617.0,0.0,3173.0,7679.0,0.0,0.0,BB1000,North
2025-11-14,3173.0,522.0,522.0,0.0,2651.0,7157.0,0.0,0.0,BB1000,North
2025-11-15,2651.0,470.0,470.0,0.0,2181.0,6687.0,0.0,0.0,BB1000,North
2025-11-16,2181.0,629.0,629.0,0.0,1552.0,6058.0,0.0,0.0,BB1000,North
2025-11-17,1552.0,530.0,530.0,0.0,1022.0,5528.0,0.0,0.0,BB1000,North
2025-11-18,1022.0,575.0,575.0,0.0,447.0,4953.0,0.0,0.0,BB1000,North
2025-11-19,4953.0,623.0,623.0,0.0,4330.0,4330.0,0.0,4506.0,BB1000,North
2025-11-20,4330.0,436.0,436.0,0.0,3894.0,3894.0,4402.0,0.0,BB1000,North
2025-11-21,3894.0,504.0,504.0,0.0,3390.0,7792.0,0.0,0.0,BB1000,North
2025-11-22,3390.0,667.0,667.0,0.0,2723.0,7125.0,0.0,0.0,BB1000,North
2025-11-23,2723.0,594.0,594.0,0.0,2129.0,6531.0,0.0,0.0,BB1000,North
2025-11-24,2129.0,531.0,531.0,0.0,1598.0,6000.0,0.0,0.0,BB1000,North
2025-11-25,1598.0,538.0,538.0,0.0,1060.0,5462.0,0.0,0.0,BB1000,North
2025-11-26,1060.0,490.0,490.0,0.0,570.0,4972.0,0.0,0.0,BB1000,North
2025-11-27,4972.0,578.0,578.0,0.0,4394.0,4394.0,0.0,4402.0,BB1000,North
2025-11-28,4394.0,576.0,576.0,0.0,3818.0,3818.0,4478.0,0.0,BB1000,North
2025-11-29,3818.0,603.0,603.0,0.0,3215.0,7693.0,0.0,0.0,BB1000,North
2025-11-30,3215.0,545.0,545.0,0.0,2670.0,7148.0,0.0,0.0,BB1000,North
2025-12-01,2670.0,516.0,516.0,0.0,2154.0,6632.0,0.0,0.0,BB1000,North
2025-12-02,2154.0,614.0,614.0,0.0,1540.0,6018.0,0.0,0.0,BB1000,North
2025-12-03,1540.0,492.0,492.0,0.0,1048.0,5526.0,0.0,0.0,BB1000,North
2025-12-04,1048.0,494.0,494.0,0.0,554.0,5032.0,0.0,0.0,BB1000,North
2025-12-05,5032.0,484.0,484.0,0.0,4548.0,4548.0,0.0,4478.0,BB1000,North
2025-12-06,4548.0,543.0,543.0,0.0,4005.0,4005.0,4291.0,0.0,BB1000,North
2025-12-07,4005.0,541.0,541.0,0.0,3464.0,7755.0,0.0,0.0,BB1000,North
2025-12-08,3464.0,494.0,494.0,0.0,2970.0,7261.0,0.0,0.0,BB1000,North
2025-12-09,2970.0,546.0,546.0,0.0,2424.0,6715.0,0.0,0.0,BB1000,North
2025-12-10,2424.0,583.0,583.0,0.0,1841.0,6132.0,0.0,0.0,BB1000,North
2025-12-11,1841.0,664.0,664.0,0.0,1177.0,5468.0,0.0,0.0,BB1000,North
2025-12-12,1177.0,502.0,502.0,0.0,675.0,4966.0,0.0,0.0,BB1000,North
2025-12-13,4966.0,730.0,730.0,0.0,4236.0,4236.0,4060.0,4291.0,BB1000,North
2025-12-14,4236.0,685.0,685.0,0.0,3551.0,7611.0,0.0,0.0,BB1000,North
2025-12-15,3551.0,465.0,465.0,0.0,3086.0,7146.0,0.0,0.0,BB1000,North
2025-12-16,3086.0,649.0,649.0,0.0,2437.0,6497.0,0.0,0.0,BB1000,North
2025-12-17,2437.0,541.0,541.0,0.0,1896.0,5956.0,0.0,0.0,BB1000,North
2025-12-18,1896.0,542.0,542.0,0.0,1354.0,5414.0,0.0,0.0,BB1000,North
2025-12-19,1354.0,544.0,544.0,0.0,810.0,4870.0,0.0,0.0,BB1000,North
2025-12-20,4870.0,729.0,729.0,0.0,4141.0,4141.0,4155.0,4060.0,BB1000,North
2025-12-21,4141.0,599.0,599.0,0.0,3542.0,7697.0,0.0,0.0,BB1000,North
2025-12-22,3542.0,465.0,465.0,0.0,3077.0,7232.0,0.0,0.0,BB1000,North
2025-12-23,3077.0,594.0,594.0,0.0,2483.0,6638.0,0.0,0.0,BB1000,North
2025-12-24,2483.0,531.0,531.0,0.0,1952.0,6107.0,0.0,0.0,BB1000,North
2025-12-25,1952.0,612.0,612.0,0.0,1340.0,5495.0,0.0,0.0,BB1000,North
2025-12-26,1340.0,510.0,510.0,0.0,830.0,4985.0,0.0,0.0,BB1000,North
2025-12-27,4985.0,669.0,669.0,0.0,4316.0,4316.0,0.0,4155.0,BB1000,North
2025-12-28,4316.0,543.0,543.0,0.0,3773.0,3773.0,4523.0,0.0,BB1000,North
2025-12-29,3773.0,444.0,444.0,0.0,3329.0,7852.0,0.0,0.0,BB1000,North
2025-12-30,3329.0,444.0,444.0,0.0,2885.0,7408.0,0.0,0.0,BB1000,North
2025-12-31,2885.0,553.0,553.0,0.0,2332.0,6855.0,0.0,0.0,BB1000,North
2025-07-01,10804.0,775.0,775.0,0.0,10029.0,10029.0,0.0,0.0,BB1000,South
2025-07-02,10029.0,620.0,620.0,0.0,9409.0,9409.0,0.0,0.0,BB1000,South
2025-07-03,9409.0,642.0,642.0,0.0,8767.0,8767.0,0.0,0.0,BB1000,South
2025-07-04,8767.0,685.0,685.0,0.0,8082.0,8082.0,0.0,0.0,BB1000,South
2025-07-05,8082.0,582.0,582.0,0.0,7500.0,7500.0,0.0,0.0,BB1000,South
2025-07-06,7500.0,730.0,730.0,0.0,6770.0,6770.0,0.0,0.0,BB1000,South
2025-07-07,6770.0,675.0,675.0,0.0,6095.0,6095.0,4709.0,0.0,BB1000,South
2025-07-08,6095.0,646.0,646.0,0.0,5449.0,10158.0,0.0,0.0,BB1000,South
2025-07-09,5449.0,650.0,650.0,0.0,4799.0,9508.0,0.0,0.0,BB1000,South
2025-07-10,4799.0,652.0,652.0,0.0,4147.0,8856.0,0.0,0.0,BB1000,South
2025-07-11,4147.0,681.0,681.0,0.0,3466.0,8175.0,0.0,0.0,BB1000,South
