date,sku,region,units_sold,ml_prediction,forecast_error,promotion,is_holiday
2025-07-09,EN500,South,290,305.63046,-15.630462646484375,0,0
2025-07-09,EN500,West,448,405.62872,42.37127685546875,1,0
2025-07-09,LM250,Central,423,484.7557,-61.755706787109375,0,0
2025-07-09,LM250,East,504,501.92902,2.07098388671875,0,0
2025-07-09,LM250,North,544,492.0277,51.9722900390625,0,0
2025-07-09,LM250,South,609,549.7737,59.226318359375,0,0
2025-07-09,LM250,West,609,571.84454,37.15545654296875,0,0
2025-07-09,LM500,Central,526,619.98486,-93.98486328125,0,0
2025-07-09,LM500,East,645,734.79254,-89.79254150390625,0,0
2025-07-09,LM500,North,709,744.154,-35.15399169921875,0,0
2025-07-09,LM500,South,859,815.4693,43.53070068359375,0,0
2025-07-09,LM500,West,830,828.63214,1.36785888671875,0,0
2025-07-09,OR1000,Central,350,384.7028,-34.702789306640625,0,0
2025-07-09,OR1000,East,404,421.28757,-17.287567138671875,0,0
2025-07-09,OR1000,North,441,437.23975,3.76025390625,0,0
2025-07-09,OR1000,South,495,523.33167,-28.3316650390625,0,0
2025-07-09,OR1000,West,528,525.5217,2.478271484375,0,0
2025-07-09,OR500,Central,566,533.1029,32.8970947265625,0,0
2025-07-09,OR500,East,571,576.05347,-5.053466796875,0,0
2025-07-09,OR500,North,577,605.8073,-28.80731201171875,0,0
2025-07-09,OR500,South,576,633.6964,-57.6964111328125,0,0
2025-07-09,OR500,West,757,725.40485,31.59515380859375,0,0
2025-07-09,WT1000,Central,945,918.94,26.05999755859375,0,0
2025-07-09,WT1000,East,1113,1293.6262,-180.626220703125,1,0
2025-07-09,WT1000,North,1429,1282.866,146.134033203125,1,0
2025-07-09,WT1000,South,936,1002.6037,-66.60369873046875,0,0
2025-07-09,WT1000,West,1194,1081.0978,112.9022216796875,0,0
2025-07-10,BB1000,Central,674,655.05237,18.9476318359375,1,0
2025-07-10,BB1000,East,541,542.66284,-1.662841796875,0,0
2025-07-10,BB1000,North,514,636.2221,-122.22210693359375,0,0
2025-07-10,BB1000,South,652,639.63696,12.363037109375,0,0
2025-07-10,BB1000,West,677,661.8698,15.13018798828125,0,0
2025-07-10,BB250,Central,611,606.17426,4.82574462890625,0,0
2025-07-10,BB250,East,823,776.35986,46.64013671875,1,0
2025-07-10,BB250,North,638,648.3962,-10.39617919921875,0,0
2025-07-10,BB250,South,776,739.50336,36.49664306640625,0,0
2025-07-10,BB250,West,689,733.2841,-44.28411865234375,0,0
2025-07-10,BB500,Central,922,887.6583,34.3416748046875,0,0
2025-07-10,BB500,East,936,954.9965,-18.99652099609375,0,0
2025-07-10,BB500,North,836,894.8774,-58.87738037109375,0,0
2025-07-10,BB500,South,998,995.2435,2.7564697265625,0,0
2025-07-10,BB500,West,1150,921.48145,228.5185546875,0,0
2025-07-10,EN250,Central,331,356.79077,-25.790771484375,0,0
2025-07-10,EN250,East,380,385.5681,-5.568115234375,0,0
2025-07-10,EN250,North,320,388.6415,-68.64151000976562,0,0
2025-07-10,EN250,South,468,441.37665,26.62335205078125,0,0
2025-07-10,EN250,West,408,471.56146,-63.56146240234375,0,0
2025-07-10,EN500,Central,284,263.2389,20.7611083984375,0,0
2025-07-10,EN500,East,237,269.02844,-32.0284423828125,0,0
2025-07-10,EN500,North,342,291.97495,50.025054931640625,0,0
2025-07-10,EN500,South,349,310.0721,38.927886962890625,0,0
2025-07-10,EN500,West,348,316.89664,31.103363037109375,0,0
2025-07-10,LM250,Central,511,477.32526,33.67474365234375,0,0
2025-07-10,LM250,East,445,480.16223,-35.1622314453125,0,0
2025-07-10,LM250,North,660,633.15497,26.84503173828125,1,0
2025-07-10,LM250,South,589,561.54926,27.45074462890625,0,0
2025-07-10,LM250,West,675,548.9011,126.098876953125,0,0
2025-07-10,LM500,Central,807,865.47205,-58.4720458984375,1,0
2025-07-10,LM500,East,800,731.67706,68.32293701171875,0,0
2025-07-10,LM500,North,703,711.77057,-8.77056884765625,0,0
2025-07-10,LM500,South,825,812.5444,12.45562744140625,0,0
2025-07-10,LM500,West,878,872.9534,5.04656982421875,0,0
2025-07-10,OR1000,Central,290,376.43204,-86.43203735351562,0,0
2025-07-10,OR1000,East,453,415.70718,37.292816162109375,0,0
2025-07-10,OR1000,North,479,432.94247,46.057525634765625,0,0
2025-07-10,OR1000,South,448,518.54004,-70.5400390625,0,0
2025-07-10,OR1000,West,522,536.1613,-14.16131591796875,0,0
2025-07-10,OR500,Central,534,550.2544,-16.25439453125,0,0
2025-07-10,OR500,East,552,580.2032,-28.20318603515625,0,0
2025-07-10,OR500,North,685,597.0081,87.99188232421875,0,0
2025-07-10,OR500,South,679,669.16156,9.83843994140625,0,0
2025-07-10,OR500,West,727,728.9169,-1.9168701171875,0,0
2025-07-10,WT1000,Central,851,954.6774,-103.67742919921875,0,0
2025-07-10,WT1000,East,685,929.3785,-244.37847900390625,0,0
2025-07-10,WT1000,North,1058,945.6356,112.3643798828125,0,0
2025-07-10,WT1000,South,1007,1039.6248,-32.624755859375,0,0
2025-07-10,WT1000,West,1237,988.12573,248.874267578125,0,0
2025-07-11,BB1000,Central,546,514.3524,31.6475830078125,0,0
2025-07-11,BB1000,East,624,557.4252,66.5748291015625,0,0
2025-07-11,BB1000,North,442,639.60864,-197.608642578125,0,0
2025-07-11,BB1000,South,681,642.3306,38.66937255859375,0,0
2025-07-11,BB1000,West,736,653.75385,82.24615478515625,0,0
2025-07-11,BB250,Central,808,749.43933,58.5606689453125,1,0
2025-07-11,BB250,East,573,625.1833,-52.18328857421875,0,0
2025-07-11,BB250,North,623,669.3672,-46.3671875,0,0
2025-07-11,BB250,South,778,889.50903,-111.509033203125,1,0
2025-07-11,BB250,West,625,733.4018,-108.40179443359375,0,0
2025-07-11,BB500,Central,996,856.53424,139.46575927734375,0,0
2025-07-11,BB500,East,988,938.9573,49.042724609375,0,0
2025-07-11,BB500,North,889,957.6789,-68.67889404296875,0,0
2025-07-11,BB500,South,1214,995.0438,218.9561767578125,0,0
2025-07-11,BB500,West,1193,1013.23346,179.76654052734375,0,0
2025-07-11,EN250,Central,340,353.58487,-13.584869384765625,0,0
2025-07-11,EN250,East,454,391.01376,62.986236572265625,0,0
2025-07-11,EN250,North,387,381.02374,5.97625732421875,0,0
2025-07-11,EN250,South,400,443.1237,-43.123687744140625,0,0
2025-07-11,EN250,West,477,479.75955,-2.759552001953125,0,0
2025-07-11,EN500,Central,293,260.4555,32.54449462890625,0,0
2025-07-11,EN500,East,260,262.78583,-2.78582763671875,0,0
2025-07-11,EN500,North,257,292.2362,-35.2362060546875,0,0
2025-07-11,EN500,South,295,314.3344,-19.33441162109375,0,0
2025-07-11,EN500,West,332,313.02185,18.9781494140625,0,0
2025-07-11,LM250,Central,430,465.71164,-35.711639404296875,0,0
2025-07-11,LM250,East,471,490.17416,-19.174163818359375,0,0
2025-07-11,LM250,North,445,488.52994,-43.529937744140625,0,0
2025-07-11,LM250,South,621,734.24994,-113.24993896484375,1,0
2025-07-11,LM250,West,588,567.65576,20.34423828125,0,0
2025-07-11,LM500,Central,697,645.73016,51.26983642578125,0,0
2025-07-11,LM500,East,662,710.86053,-48.86053466796875,0,0
2025-07-11,LM500,North,884,754.67145,129.32855224609375,0,0
2025-07-11,LM500,South,936,819.00635,116.99365234375,0,0
2025-07-11,LM500,West,751,849.12366,-98.1236572265625,0,0
2025-07-11,OR1000,Central,424,375.85626,48.14373779296875,0,0
2025-07-11,OR1000,East,383,420.04,-37.040008544921875,0,0
2025-07-11,OR1000,North,410,429.03113,-19.0311279296875,0,0
2025-07-11,OR1000,South,578,502.75137,75.24862670898438,0,0
2025-07-11,OR1000,West,478,533.8698,-55.86981201171875,0,0
2025-07-11,OR500,Central,545,532.899,12.10101318359375,0,0
2025-07-11,OR500,East,651,586.2808,64.71917724609375,0,0
2025-07-11,OR500,North,610,619.00775,-9.00775146484375,0,0
2025-07-11,OR500,South,727,648.23444,78.76556396484375,0,0
2025-07-11,OR500,West,606,716.1411,-110.14111328125,0,0
2025-07-11,WT1000,Central,819,1014.1221,-195.1220703125,0,0
2025-07-11,WT1000,East,1030,1048.1296,-18.129638671875,0,0
2025-07-11,WT1000,North,1071,974.28613,96.7138671875,0,0
2025-07-11,WT1000,South,1253,1028.6277,224.372314453125,0,0
2025-07-11,WT1000,West,1212,1058.2595,153.740478515625,0,0
2025-07-12,BB1000,Central,668,586.0981,81.90191650390625,0,0
2025-07-12,BB1000,East,590,629.10754,-39.1075439453125,0,0
2025-07-12,BB1000,North,686,681.13855,4.8614501953125,0,0
2025-07-12,BB1000,South,910,740.5097,169.49029541015625,0,0
2025-07-12,BB1000,West,871,944.8929,-73.89288330078125,1,0
2025-07-12,BB250,Central,715,714.2587,0.74127197265625,0,0
2025-07-12,BB250,East,786,703.1175,82.88250732421875,0,0
2025-07-12,BB250,North,824,741.0667,82.93328857421875,0,0
2025-07-12,BB250,South,762,866.70667,-104.7066650390625,0,0
2025-07-12,BB250,West,1020,794.4908,225.50921630859375,0,0
2025-07-12,BB500,Central,837,1027.3926,-190.392578125,0,0
2025-07-12,BB500,East,1105,1062.896,42.10400390625,0,0
2025-07-12,BB500,North,1041,1026.085,14.9150390625,0,0
2025-07-12,BB500,South,1281,1390.9875,-109.987548828125,1,0
2025-07-12,BB500,West,1267,1164.4579,102.5421142578125,0,0
2025-07-12,EN250,Central,402,426.05972,-24.059722900390625,0,0
2025-07-12,EN250,East,468,437.1359,30.864105224609375,0,0
2025-07-12,EN250,North,497,464.6568,32.34320068359375,0,0
2025-07-12,EN250,South,464,514.7327,-50.73272705078125,0,0
2025-07-12,EN250,West,451,548.8219,-97.8218994140625,0,0
2025-07-12,EN500,Central,293,302.07358,-9.073577880859375,0,0
2025-07-12,EN500,East,327,295.9258,31.074188232421875,0,0
2025-07-12,EN500,North,313,335.13477,-22.134765625,0,0
2025-07-12,EN500,South,365,372.24304,-7.2430419921875,0,0
2025-07-12,EN500,West,413,381.9094,31.090606689453125,0,0
2025-07-12,LM250,Central,547,549.41705,-2.41705322265625,0,0
2025-07-12,LM250,East,505,567.04443,-62.04443359375,0,0
2025-07-12,LM250,North,597,589.5893,7.41070556640625,0,0
2025-07-12,LM250,South,574,668.22314,-94.22314453125,0,0
2025-07-12,LM250,West,622,693.76776,-71.76776123046875,0,0
2025-07-12,LM500,Central,771,746.2291,24.7708740234375,0,0
2025-07-12,LM500,East,646,819.10724,-173.10723876953125,0,0
2025-07-12,LM500,North,927,1043.3689,-116.368896484375,1,0
2025-07-12,LM500,South,968,955.93414,12.06585693359375,0,0
2025-07-12,LM500,West,997,947.24335,49.75665283203125,0,0
2025-07-12,OR1000,Central,424,448.7923,-24.79229736328125,0,0
2025-07-12,OR1000,East,571,606.53284,-35.5328369140625,1,0
2025-07-12,OR1000,North,599,495.0975,103.90249633789062,0,0
2025-07-12,OR1000,South,531,576.8344,-45.83441162109375,0,0
2025-07-12,OR1000,West,584,577.6095,6.3905029296875,0,0
2025-07-12,OR500,Central,658,615.32635,42.67364501953125,0,0
2025-07-12,OR500,East,675,678.27985,-3.27984619140625,0,0
2025-07-12,OR500,North,864,708.3145,155.68548583984375,0,0
2025-07-12,OR500,South,731,750.71594,-19.7159423828125,0,0
2025-07-12,OR500,West,711,775.41364,-64.41363525390625,0,0
2025-07-12,WT1000,Central,1122,1127.6842,-5.6842041015625,0,0
2025-07-12,WT1000,East,1081,1122.1838,-41.183837890625,0,0
2025-07-12,WT1000,North,1416,1485.4175,-69.41748046875,1,0
2025-07-12,WT1000,South,1358,1232.6293,125.3707275390625,0,0
2025-07-12,WT1000,West,1250,1234.3317,15.6683349609375,0,0
2025-07-13,BB1000,Central,681,587.3443,93.65570068359375,0,0
2025-07-13,BB1000,East,696,636.3754,59.62457275390625,0,0
2025-07-13,BB1000,North,851,822.23096,28.76904296875,1,0
2025-07-13,BB1000,South,703,768.4602,-65.460205078125,0,0
2025-07-13,BB1000,West,783,805.57965,-22.57965087890625,0,0
2025-07-13,BB250,Central,618,693.23517,-75.23516845703125,0,0
2025-07-13,BB250,East,721,722.65045,-1.65045166015625,0,0
2025-07-13,BB250,North,815,789.43854,25.56146240234375,0,0
2025-07-13,BB250,South,905,809.05676,95.9432373046875,0,0
2025-07-13,BB250,West,1053,902.3415,150.65850830078125,0,0
2025-07-13,BB500,Central,858,1052.4332,-194.4332275390625,0,0
2025-07-13,BB500,East,1104,1080.0624,23.9376220703125,0,0
2025-07-13,BB500,North,1060,1015.8798,44.12017822265625,0,0
2025-07-13,BB500,South,1170,1170.0092,-0.0091552734375,0,0
2025-07-13,BB500,West,971,1174.6927,-203.6927490234375,0,0
2025-07-13,EN250,Central,483,426.6703,56.3297119140625,0,0
2025-07-13,EN250,East,436,449.90515,-13.9051513671875,0,0
2025-07-13,EN250,North,517,447.67105,69.32894897460938,0,0
2025-07-13,EN250,South,617,516.3537,100.64630126953125,0,0
2025-07-13,EN250,West,637,612.2456,24.75439453125,1,0
2025-07-13,EN500,Central,273,297.0367,-24.036712646484375,0,0
2025-07-13,EN500,East,304,298.29987,5.70013427734375,0,0
2025-07-13,EN500,North,304,328.515,-24.5150146484375,0,0
2025-07-13,EN500,South,364,360.50055,3.49945068359375,0,0
2025-07-13,EN500,West,388,379.15173,8.8482666015625,0,0
2025-07-13,LM250,Central,523,550.703,-27.7030029296875,0,0
2025-07-13,LM250,East,555,554.6649,0.3350830078125,0,0
2025-07-13,LM250,North,603,795.0508,-192.05078125,1,0
2025-07-13,LM250,South,657,635.8953,21.10467529296875,0,0
2025-07-13,LM250,West,708,699.07166,8.9283447265625,0,0
2025-07-13,LM500,Central,656,747.666,-91.666015625,0,0
2025-07-13,LM500,East,763,783.0506,-20.05059814453125,0,0
2025-07-13,LM500,North,806,820.522,-14.52197265625,0,0
2025-07-13,LM500,South,864,926.979,-62.97900390625,0,0
2025-07-13,LM500,West,993,912.923,80.0770263671875,0,0
2025-07-13,OR1000,Central,408,443.7924,-35.792388916015625,0,0
2025-07-13,OR1000,East,393,503.41785,-110.4178466796875,0,0
2025-07-13,OR1000,North,486,479.16913,6.83087158203125,0,0
2025-07-13,OR1000,South,752,733.13257,18.867431640625,1,0
2025-07-13,OR1000,West,629,586.3471,42.65289306640625,0,0
2025-07-13,OR500,Central,598,600.5168,-2.51678466796875,0,0
2025-07-13,OR500,East,716,670.6588,45.3411865234375,0,0
2025-07-13,OR500,North,583,751.86865,-168.86865234375,0,0
2025-07-13,OR500,South,661,756.698,-95.697998046875,0,0
2025-07-13,OR500,West,786,790.05347,-4.053466796875,0,0
2025-07-13,WT1000,Central,1189,1450.5496,-261.549560546875,1,0
2025-07-13,WT1000,East,1124,1079.1313,44.86865234375,0,0
2025-07-13,WT1000,North,1240,1146.3899,93.610107421875,0,0
2025-07-13,WT1000,South,1304,1199.4318,104.5682373046875,0,0
2025-07-13,WT1000,West,1385,1304.423,80.5770263671875,0,0
2025-07-14,BB1000,Central,558,525.51135,32.4886474609375,0,0
2025-07-14,BB1000,East,532,550.57404,-18.57403564453125,0,0
2025-07-14,BB1000,North,488,615.1399,-127.139892578125,0,0
2025-07-14,BB1000,South,714,652.01886,61.98114013671875,0,0
2025-07-14,BB1000,West,717,668.1227,48.8773193359375,0,0
2025-07-14,BB250,Central,524,625.6235,-101.62347412109375,0,0
2025-07-14,BB250,East,774,821.7021,-47.70208740234375,1,0
2025-07-14,BB250,North,696,660.8178,35.18218994140625,0,0
2025-07-14,BB250,South,619,712.82477,-93.82476806640625,0,0
2025-07-14,BB250,West,851,755.80634,95.19366455078125,0,0
2025-07-14,BB500,Central,930,862.76764,67.23236083984375,0,0
2025-07-14,BB500,East,891,1017.7714,-126.77142333984375,0,0
2025-07-14,BB500,North,901,927.8781,-26.87811279296875,0,0
2025-07-14,BB500,South,1015,1073.4028,-58.40283203125,0,0
2025-07-14,BB500,West,1048,1021.5046,26.49542236328125,0,0
2025-07-14,EN250,Central,385,366.02005,18.979949951171875,0,0
2025-07-14,EN250,East,414,394.7798,19.22021484375,0,0
2025-07-14,EN250,North,400,391.684,8.316009521484375,0,0
2025-07-14,EN250,South,405,465.76224,-60.762237548828125,0,0
2025-07-14,EN250,West,441,446.51117,-5.51116943359375,0,0
2025-07-14,EN500,Central,271,268.22427,2.775726318359375,0,0
2025-07-14,EN500,East,246,277.53882,-31.538818359375,0,0
2025-07-14,EN500,North,331,296.8412,34.1588134765625,0,0
2025-07-14,EN500,South,365,318.11377,46.88623046875,0,0
2025-07-14,EN500,West,320,342.86142,-22.861419677734375,0,0
2025-07-14,LM250,Central,462,474.8163,-12.816314697265625,0,0
2025-07-14,LM250,East,570,491.7981,78.201904296875,0,0
2025-07-14,LM250,North,492,516.1766,-24.17657470703125,0,0
2025-07-14,LM250,South,527,551.0601,-24.06011962890625,0,0
2025-07-14,LM250,West,689,592.5692,96.4307861328125,0,0
2025-07-14,LM500,Central,599,635.5016,-36.5015869140625,0,0
2025-07-14,LM500,East,665,690.2446,-25.24462890625,0,0
2025-07-14,LM500,North,993,978.875,14.125,1,0
2025-07-14,LM500,South,788,822.03143,-34.03143310546875,0,0
2025-07-14,LM500,West,1066,1031.7692,34.2308349609375,1,0
2025-07-14,OR1000,Central,410,384.74554,25.25445556640625,0,0
2025-07-14,OR1000,East,390,425.3813,-35.38128662109375,0,0
2025-07-14,OR1000,North,422,446.83417,-24.83416748046875,0,0
2025-07-14,OR1000,South,471,536.93396,-65.9339599609375,0,0
2025-07-14,OR1000,West,514,522.7323,-8.7322998046875,0,0
2025-07-14,OR500,Central,586,540.49927,45.500732421875,0,0
2025-07-14,OR500,East,614,584.3731,29.62689208984375,0,0
2025-07-14,OR500,North,553,616.94324,-63.9432373046875,0,0
2025-07-14,OR500,South,956,828.71375,127.2862548828125,1,0
2025-07-14,OR500,West,817,857.67163,-40.671630859375,1,0
2025-07-14,WT1000,Central,957,927.7284,29.2716064453125,0,0
2025-07-14,WT1000,East,799,951.1027,-152.10272216796875,0,0
2025-07-14,WT1000,North,1117,1036.1156,80.8843994140625,0,0
2025-07-14,WT1000,South,986,1046.2651,-60.26513671875,0,0
2025-07-14,WT1000,West,1299,1029.3038,269.6961669921875,0,0
2025-07-15,BB1000,Central,598,520.6121,77.38787841796875,0,0
2025-07-15,BB1000,East,529,558.0784,-29.07843017578125,0,0
2025-07-15,BB1000,North,609,638.01166,-29.01165771484375,0,0
2025-07-15,BB1000,South,823,650.49194,172.508056640625,0,0
2025-07-15,BB1000,West,665,660.4282,4.57177734375,0,0
2025-07-15,BB250,Central,587,621.87836,-34.87835693359375,0,0
2025-07-15,BB250,East,755,845.4959,-90.49591064453125,1,0
2025-07-15,BB250,North,916,851.5618,64.43817138671875,1,0
2025-07-15,BB250,South,640,725.20044,-85.200439453125,0,0
2025-07-15,BB250,West,785,764.4094,20.590576171875,0,0
2025-07-15,BB500,Central,1027,830.4968,196.503173828125,0,0
2025-07-15,BB500,East,1096,1157.5886,-61.588623046875,1,0
2025-07-15,BB500,North,930,927.84265,2.1573486328125,0,0
2025-07-15,BB500,South,883,1020.18445,-137.1844482421875,0,0
2025-07-15,BB500,West,970,1068.847,-98.8470458984375,0,0
2025-07-15,EN250,Central,412,370.51068,41.48931884765625,0,0
2025-07-15,EN250,East,398,394.16547,3.83453369140625,0,0
2025-07-15,EN250,North,396,390.6128,5.38720703125,0,0
2025-07-15,EN250,South,465,456.19922,8.80078125,0,0
2025-07-15,EN250,West,456,442.62503,13.374969482421875,0,0
2025-07-15,EN500,Central,344,331.4119,12.588104248046875,1,0
2025-07-15,EN500,East,337,270.31644,66.68356323242188,0,0
2025-07-15,EN500,North,322,296.05777,25.942230224609375,0,0
2025-07-15,EN500,South,298,318.6338,-20.6337890625,0,0
2025-07-15,EN500,West,333,332.99722,0.002777099609375,0,0
2025-07-15,LM250,Central,519,469.4173,49.58270263671875,0,0
2025-07-15,LM250,East,573,480.25064,92.74935913085938,0,0
2025-07-15,LM250,North,503,518.28467,-15.28466796875,0,0
2025-07-15,LM250,South,647,582.55524,64.44476318359375,0,0
2025-07-15,LM250,West,596,605.42285,-9.4228515625,0,0
2025-07-15,LM500,Central,666,630.11224,35.88775634765625,0,0
2025-07-15,LM500,East,798,711.81903,86.18096923828125,0,0
2025-07-15,LM500,North,792,750.5169,41.48309326171875,0,0
2025-07-15,LM500,South,674,838.8868,-164.88677978515625,0,0
2025-07-15,LM500,West,895,881.70795,13.29205322265625,0,0
2025-07-15,OR1000,Central,423,390.18796,32.812042236328125,0,0
2025-07-15,OR1000,East,502,420.15686,81.8431396484375,0,0
2025-07-15,OR1000,North,473,433.09647,39.903533935546875,0,0
2025-07-15,OR1000,South,478,528.00604,-50.00604248046875,0,0
2025-07-15,OR1000,West,450,528.7306,-78.7305908203125,0,0
2025-07-15,OR500,Central,608,550.7005,57.29949951171875,0,0
2025-07-15,OR500,East,584,601.8753,-17.87530517578125,0,0
2025-07-15,OR500,North,614,647.63605,-33.63604736328125,0,0
2025-07-15,OR500,South,806,659.9068,146.09320068359375,0,0
2025-07-15,OR500,West,742,684.9697,57.0302734375,0,0
2025-07-15,WT1000,Central,936,908.7598,27.24017333984375,0,0
2025-07-15,WT1000,East,1329,1166.1602,162.83984375,1,0
2025-07-15,WT1000,North,901,1036.5454,-135.54541015625,0,0
2025-07-15,WT1000,South,1144,1109.8944,34.1055908203125,0,0
2025-07-15,WT1000,West,1082,1123.275,-41.2750244140625,0,0
2025-07-16,BB1000,Central,508,525.5813,-17.581298828125,0,0
2025-07-16,BB1000,East,501,558.06433,-57.0643310546875,0,0
2025-07-16,BB1000,North,583,623.65076,-40.6507568359375,0,0
2025-07-16,BB1000,South,657,657.99097,-0.990966796875,0,0
2025-07-16,BB1000,West,682,671.6344,10.3656005859375,0,0
2025-07-16,BB250,Central,614,618.58154,-4.58154296875,0,0
2025-07-16,BB250,East,504,672.65314,-168.65313720703125,0,0
2025-07-16,BB250,North,682,683.59283,-1.59283447265625,0,0
2025-07-16,BB250,South,758,715.4395,42.56048583984375,0,0
2025-07-16,BB250,West,714,763.2752,-49.27520751953125,0,0
2025-07-16,BB500,Central,865,869.4231,-4.423095703125,0,0
2025-07-16,BB500,East,1035,1004.11725,30.88275146484375,0,0
2025-07-16,BB500,North,1015,915.04047,99.95953369140625,0,0
2025-07-16,BB500,South,1041,1037.2999,3.7000732421875,0,0
2025-07-16,BB500,West,1139,1021.5985,117.4014892578125,0,0
2025-07-16,EN250,Central,337,380.5096,-43.509613037109375,0,0
