plant_id,warehouse_id,sku,shipment_cases,transport_cost_per_case,handling_cost_per_case,week_start,distribution_cost
P02,WH_Hyderabad,BB500,137.45945,3.5,1.15,2025-11-24,639.1864425000001
P02,WH_Hyderabad,EN250,58.325,3.5,1.15,2025-11-24,271.21125
P02,WH_Hyderabad,EN500,43.032007,3.5,1.15,2025-11-24,200.09883255000003
P02,WH_Hyderabad,LM250,78.431132,3.5,1.15,2025-11-24,364.7047638000001
P02,WH_Hyderabad,LM500,104.2228,3.5,1.15,2025-11-24,484.6360200000001
P02,WH_Hyderabad,OR1000,117.50163,3.5,1.15,2025-11-24,546.3825795
P02,WH_Hyderabad,OR500,79.850743,3.5,1.15,2025-11-24,371.30595495
P02,WH_Hyderabad,WT1000,311.36154,3.5,1.15,2025-11-24,1447.831161
P03,WH_Kolkata,BB1000,300.88797,2.0,1.1,2025-11-24,932.752707
P03,WH_Kolkata,BB250,173.46173,2.0,1.1,2025-11-24,537.731363
P03,WH_Kolkata,BB500,286.933,2.0,1.1,2025-11-24,889.4923
P03,WH_Kolkata,EN250,104.07508,2.0,1.1,2025-11-24,322.632748
P03,WH_Kolkata,EN500,77.469599,2.0,1.1,2025-11-24,240.1557569
P03,WH_Kolkata,LM250,148.82448,2.0,1.1,2025-11-24,461.355888
P03,WH_Kolkata,LM500,187.78988,2.0,1.1,2025-11-24,582.148628
P03,WH_Kolkata,OR1000,232.59473,2.0,1.1,2025-11-24,721.043663
P03,WH_Kolkata,OR500,161.0627,2.0,1.1,2025-11-24,499.29437
P03,WH_Kolkata,WT1000,538.64649,2.0,1.1,2025-11-24,1669.804119
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-11-24,491.9825
P03,WH_Hyderabad,BB250,69.316671,3.0,1.15,2025-11-24,287.66418465000004
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-11-24,419.87625
P03,WH_Hyderabad,EN250,41.383331,3.0,1.15,2025-11-24,171.74082365
P03,WH_Hyderabad,EN500,29.175001,3.0,1.15,2025-11-24,121.07625415000001
P03,WH_Hyderabad,LM250,52.374999,3.0,1.15,2025-11-24,217.35624585000002
P03,WH_Hyderabad,LM500,74.516664,3.0,1.15,2025-11-24,309.24415560000006
P03,WH_Hyderabad,OR1000,89.8,3.0,1.15,2025-11-24,372.67
P03,WH_Hyderabad,OR500,63.350004,3.0,1.15,2025-11-24,262.9025166
P03,WH_Hyderabad,WT1000,208.26667,3.0,1.15,2025-11-24,864.3066805000001
P01,WH_Delhi,BB1000,316.87768,2.0,1.2,2025-12-01,1014.0085760000001
P01,WH_Delhi,BB250,180.3111,2.0,1.2,2025-12-01,576.99552
P01,WH_Delhi,BB500,251.8295,2.0,1.2,2025-12-01,805.8544
P01,WH_Delhi,EN250,109.06332,2.0,1.2,2025-12-01,349.002624
P01,WH_Delhi,EN500,74.216003,2.0,1.2,2025-12-01,237.49120960000002
P01,WH_Delhi,LM250,144.20116,2.0,1.2,2025-12-01,461.443712
P01,WH_Delhi,LM500,202.44925,2.0,1.2,2025-12-01,647.8376000000001
P01,WH_Delhi,OR1000,238.08016,2.0,1.2,2025-12-01,761.8565120000001
P01,WH_Delhi,OR500,164.43689,2.0,1.2,2025-12-01,526.1980480000001
P01,WH_Delhi,WT1000,556.75778,2.0,1.2,2025-12-01,1781.6248960000003
P02,WH_Mumbai,BB1000,352.55414,5.0,1.4,2025-12-01,2256.346496
P02,WH_Mumbai,BB250,204.3031,5.0,1.4,2025-12-01,1307.5398400000001
P02,WH_Mumbai,BB500,286.74689,5.0,1.4,2025-12-01,1835.180096
P02,WH_Mumbai,EN250,129.68154,5.0,1.4,2025-12-01,829.9618560000001
P02,WH_Mumbai,EN500,87.058882,5.0,1.4,2025-12-01,557.1768448
P02,WH_Mumbai,LM250,164.52149,5.0,1.4,2025-12-01,1052.9375360000001
P02,WH_Mumbai,LM500,218.89158,5.0,1.4,2025-12-01,1400.9061120000001
P02,WH_Mumbai,OR1000,289.79742,5.0,1.4,2025-12-01,1854.703488
P02,WH_Mumbai,OR500,195.13718,5.0,1.4,2025-12-01,1248.877952
P02,WH_Mumbai,WT1000,581.75045,5.0,1.4,2025-12-01,3723.2028800000003
P02,WH_Bangalore,BB1000,342.46239,2.0,1.3,2025-12-01,1130.125887
P02,WH_Bangalore,BB250,190.19191,2.0,1.3,2025-12-01,627.633303
P02,WH_Bangalore,BB500,283.03708,2.0,1.3,2025-12-01,934.0223639999999
P02,WH_Bangalore,EN250,125.89171,2.0,1.3,2025-12-01,415.442643
P02,WH_Bangalore,EN500,91.51086,2.0,1.3,2025-12-01,301.98583799999994
P02,WH_Bangalore,LM250,157.80625,2.0,1.3,2025-12-01,520.760625
P02,WH_Bangalore,LM500,218.06495,2.0,1.3,2025-12-01,719.614335
P02,WH_Bangalore,OR1000,269.71893,2.0,1.3,2025-12-01,890.072469
P02,WH_Bangalore,OR500,188.11975,2.0,1.3,2025-12-01,620.795175
P02,WH_Bangalore,WT1000,593.58063,2.0,1.3,2025-12-01,1958.816079
P02,WH_Hyderabad,BB1000,157.7366,3.5,1.15,2025-12-01,733.4751900000001
P02,WH_Hyderabad,BB250,91.513364,3.5,1.15,2025-12-01,425.53714260000004
P02,WH_Hyderabad,BB500,139.27511,3.5,1.15,2025-12-01,647.6292615000001
P02,WH_Hyderabad,EN250,56.884936,3.5,1.15,2025-12-01,264.5149524
P02,WH_Hyderabad,EN500,42.165953,3.5,1.15,2025-12-01,196.07168145000003
P02,WH_Hyderabad,LM250,76.261365,3.5,1.15,2025-12-01,354.61534725
P02,WH_Hyderabad,LM500,104.33628,3.5,1.15,2025-12-01,485.16370200000006
P02,WH_Hyderabad,OR1000,122.51439,3.5,1.15,2025-12-01,569.6919135
P02,WH_Hyderabad,OR500,88.939723,3.5,1.15,2025-12-01,413.56971195000006
P02,WH_Hyderabad,WT1000,337.18632,3.5,1.15,2025-12-01,1567.9163880000003
P03,WH_Kolkata,BB1000,299.14977,2.0,1.1,2025-12-01,927.364287
P03,WH_Kolkata,BB250,181.99935,2.0,1.1,2025-12-01,564.197985
P03,WH_Kolkata,BB500,257.82455,2.0,1.1,2025-12-01,799.2561049999999
P03,WH_Kolkata,EN250,104.71875,2.0,1.1,2025-12-01,324.628125
P03,WH_Kolkata,EN500,73.586287,2.0,1.1,2025-12-01,228.1174897
P03,WH_Kolkata,LM250,135.97892,2.0,1.1,2025-12-01,421.534652
P03,WH_Kolkata,LM500,186.71967,2.0,1.1,2025-12-01,578.8309770000001
P03,WH_Kolkata,OR1000,233.8692,2.0,1.1,2025-12-01,724.9945200000001
P03,WH_Kolkata,OR500,173.81063,2.0,1.1,2025-12-01,538.812953
P03,WH_Kolkata,WT1000,512.95119,2.0,1.1,2025-12-01,1590.148689
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-12-01,491.9825
P03,WH_Hyderabad,BB250,69.316665,3.0,1.15,2025-12-01,287.66415975
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-12-01,419.87625
P03,WH_Hyderabad,EN250,41.38333,3.0,1.15,2025-12-01,171.74081950000001
P03,WH_Hyderabad,EN500,29.175003,3.0,1.15,2025-12-01,121.07626245000002
P03,WH_Hyderabad,LM250,52.374996,3.0,1.15,2025-12-01,217.35623340000004
P03,WH_Hyderabad,LM500,74.516665,3.0,1.15,2025-12-01,309.24415975000005
P03,WH_Hyderabad,OR1000,89.8,3.0,1.15,2025-12-01,372.67
P03,WH_Hyderabad,OR500,63.350002,3.0,1.15,2025-12-01,262.9025083
P03,WH_Hyderabad,WT1000,208.26666,3.0,1.15,2025-12-01,864.3066390000001
P01,WH_Delhi,BB1000,310.7656,2.0,1.2,2025-12-08,994.44992
P01,WH_Delhi,BB250,175.04957,2.0,1.2,2025-12-08,560.158624
P01,WH_Delhi,BB500,273.24484,2.0,1.2,2025-12-08,874.383488
P01,WH_Delhi,EN250,108.2735,2.0,1.2,2025-12-08,346.47520000000003
P01,WH_Delhi,EN500,76.083049,2.0,1.2,2025-12-08,243.4657568
P01,WH_Delhi,LM250,141.31554,2.0,1.2,2025-12-08,452.20972800000004
P01,WH_Delhi,LM500,201.28802,2.0,1.2,2025-12-08,644.121664
P01,WH_Delhi,OR1000,239.15395,2.0,1.2,2025-12-08,765.2926400000001
P01,WH_Delhi,OR500,176.16264,2.0,1.2,2025-12-08,563.720448
P01,WH_Delhi,WT1000,548.43853,2.0,1.2,2025-12-08,1755.003296
P02,WH_Mumbai,BB1000,351.3912,5.0,1.4,2025-12-08,2248.9036800000003
P02,WH_Mumbai,BB250,203.73344,5.0,1.4,2025-12-08,1303.8940160000002
P02,WH_Mumbai,BB500,299.32014,5.0,1.4,2025-12-08,1915.648896
P02,WH_Mumbai,EN250,124.81161,5.0,1.4,2025-12-08,798.794304
P02,WH_Mumbai,EN500,91.818716,5.0,1.4,2025-12-08,587.6397824
P02,WH_Mumbai,LM250,160.62103,5.0,1.4,2025-12-08,1027.974592
P02,WH_Mumbai,LM500,222.57047,5.0,1.4,2025-12-08,1424.451008
P02,WH_Mumbai,OR1000,282.50475,5.0,1.4,2025-12-08,1808.0304
P02,WH_Mumbai,OR500,206.84602,5.0,1.4,2025-12-08,1323.814528
P02,WH_Mumbai,WT1000,671.75519,5.0,1.4,2025-12-08,4299.233216
P02,WH_Bangalore,BB1000,340.73593,2.0,1.3,2025-12-08,1124.428569
P02,WH_Bangalore,BB250,191.81375,2.0,1.3,2025-12-08,632.985375
P02,WH_Bangalore,BB500,278.18745,2.0,1.3,2025-12-08,918.018585
P02,WH_Bangalore,EN250,124.2511,2.0,1.3,2025-12-08,410.02862999999996
P02,WH_Bangalore,EN500,87.36953,2.0,1.3,2025-12-08,288.31944899999996
P02,WH_Bangalore,LM250,153.34009,2.0,1.3,2025-12-08,506.022297
P02,WH_Bangalore,LM500,222.51974,2.0,1.3,2025-12-08,734.315142
P02,WH_Bangalore,OR1000,268.25856,2.0,1.3,2025-12-08,885.2532479999999
P02,WH_Bangalore,OR500,181.06508,2.0,1.3,2025-12-08,597.5147639999999
P02,WH_Bangalore,WT1000,593.73685,2.0,1.3,2025-12-08,1959.3316049999999
P02,WH_Hyderabad,BB1000,181.77005,3.5,1.15,2025-12-08,845.2307325
P02,WH_Hyderabad,BB250,91.819622,3.5,1.15,2025-12-08,426.96124230000004
P02,WH_Hyderabad,BB500,144.71333,3.5,1.15,2025-12-08,672.9169845000001
P02,WH_Hyderabad,EN250,66.071024,3.5,1.15,2025-12-08,307.2302616
P02,WH_Hyderabad,EN500,41.68374,3.5,1.15,2025-12-08,193.82939100000002
P02,WH_Hyderabad,LM250,73.877461,3.5,1.15,2025-12-08,343.53019365
P02,WH_Hyderabad,LM500,107.30515,3.5,1.15,2025-12-08,498.9689475
P02,WH_Hyderabad,OR1000,126.74124,3.5,1.15,2025-12-08,589.3467660000001
P02,WH_Hyderabad,OR500,90.47461,3.5,1.15,2025-12-08,420.70693650000004
P02,WH_Hyderabad,WT1000,320.62548,3.5,1.15,2025-12-08,1490.908482
P03,WH_Kolkata,BB1000,318.50915,2.0,1.1,2025-12-08,987.3783649999999
P03,WH_Kolkata,BB250,180.57464,2.0,1.1,2025-12-08,559.781384
P03,WH_Kolkata,BB500,271.15709,2.0,1.1,2025-12-08,840.5869789999999
P03,WH_Kolkata,EN250,103.75225,2.0,1.1,2025-12-08,321.631975
P03,WH_Kolkata,EN500,73.309058,2.0,1.1,2025-12-08,227.2580798
P03,WH_Kolkata,LM250,141.30079,2.0,1.1,2025-12-08,438.03244900000004
P03,WH_Kolkata,LM500,186.21547,2.0,1.1,2025-12-08,577.267957
P03,WH_Kolkata,OR1000,228.30672,2.0,1.1,2025-12-08,707.7508320000001
P03,WH_Kolkata,OR500,171.12721,2.0,1.1,2025-12-08,530.4943509999999
P03,WH_Kolkata,WT1000,541.85882,2.0,1.1,2025-12-08,1679.7623420000002
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-12-08,491.9825
P03,WH_Hyderabad,BB250,69.316669,3.0,1.15,2025-12-08,287.66417635000005
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-12-08,419.87625
P03,WH_Hyderabad,EN250,41.383332,3.0,1.15,2025-12-08,171.74082780000003
P03,WH_Hyderabad,EN500,29.175003,3.0,1.15,2025-12-08,121.07626245000002
P03,WH_Hyderabad,LM250,52.374998,3.0,1.15,2025-12-08,217.3562417
P03,WH_Hyderabad,LM500,74.516666,3.0,1.15,2025-12-08,309.24416390000005
P03,WH_Hyderabad,OR1000,89.800002,3.0,1.15,2025-12-08,372.67000830000006
P03,WH_Hyderabad,OR500,63.349998,3.0,1.15,2025-12-08,262.90249170000004
P03,WH_Hyderabad,WT1000,208.26666,3.0,1.15,2025-12-08,864.3066390000001
P01,WH_Delhi,BB1000,314.21651,2.0,1.2,2025-12-15,1005.4928320000001
P01,WH_Delhi,BB250,176.89187,2.0,1.2,2025-12-15,566.053984
P01,WH_Delhi,BB500,264.44185,2.0,1.2,2025-12-15,846.21392
P01,WH_Delhi,EN250,110.19111,2.0,1.2,2025-12-15,352.611552
P01,WH_Delhi,EN500,82.217688,2.0,1.2,2025-12-15,263.0966016
P01,WH_Delhi,LM250,139.74158,2.0,1.2,2025-12-15,447.17305600000003
P01,WH_Delhi,LM500,221.25867,2.0,1.2,2025-12-15,708.027744
P01,WH_Delhi,OR1000,234.63105,2.0,1.2,2025-12-15,750.81936
P01,WH_Delhi,OR500,175.89898,2.0,1.2,2025-12-15,562.876736
P01,WH_Delhi,WT1000,546.19599,2.0,1.2,2025-12-15,1747.8271680000003
P02,WH_Mumbai,BB1000,361.53505,5.0,1.4,2025-12-15,2313.82432
P02,WH_Mumbai,BB250,220.78918,5.0,1.4,2025-12-15,1413.050752
P02,WH_Mumbai,BB500,288.73692,5.0,1.4,2025-12-15,1847.9162880000001
P02,WH_Mumbai,EN250,129.41499,5.0,1.4,2025-12-15,828.255936
P02,WH_Mumbai,EN500,90.03692,5.0,1.4,2025-12-15,576.236288
P02,WH_Mumbai,LM250,158.3082,5.0,1.4,2025-12-15,1013.1724800000001
P02,WH_Mumbai,LM500,227.09264,5.0,1.4,2025-12-15,1453.392896
P02,WH_Mumbai,OR1000,270.2593,5.0,1.4,2025-12-15,1729.6595200000002
P02,WH_Mumbai,OR500,216.47496,5.0,1.4,2025-12-15,1385.4397440000002
P02,WH_Mumbai,WT1000,584.15081,5.0,1.4,2025-12-15,3738.565184
P02,WH_Bangalore,BB1000,361.28014,2.0,1.3,2025-12-15,1192.224462
P02,WH_Bangalore,BB250,199.07828,2.0,1.3,2025-12-15,656.958324
P02,WH_Bangalore,BB500,274.26436,2.0,1.3,2025-12-15,905.0723879999999
P02,WH_Bangalore,EN250,121.10878,2.0,1.3,2025-12-15,399.65897399999994
P02,WH_Bangalore,EN500,90.703632,2.0,1.3,2025-12-15,299.3219856
P02,WH_Bangalore,LM250,164.25046,2.0,1.3,2025-12-15,542.026518
P02,WH_Bangalore,LM500,217.85568,2.0,1.3,2025-12-15,718.9237439999999
P02,WH_Bangalore,OR1000,268.45552,2.0,1.3,2025-12-15,885.9032159999999
P02,WH_Bangalore,OR500,186.43235,2.0,1.3,2025-12-15,615.226755
P02,WH_Bangalore,WT1000,592.37283,2.0,1.3,2025-12-15,1954.8303389999999
P02,WH_Hyderabad,BB1000,153.4404,3.5,1.15,2025-12-15,713.4978600000001
P02,WH_Hyderabad,BB250,92.410775,3.5,1.15,2025-12-15,429.71010375000003
P02,WH_Hyderabad,BB500,135.68873,3.5,1.15,2025-12-15,630.9525945
P02,WH_Hyderabad,EN250,56.84036,3.5,1.15,2025-12-15,264.307674
P02,WH_Hyderabad,EN500,45.747431,3.5,1.15,2025-12-15,212.72555415000002
P02,WH_Hyderabad,LM250,71.99668,3.5,1.15,2025-12-15,334.784562
P02,WH_Hyderabad,LM500,102.26443,3.5,1.15,2025-12-15,475.5295995000001
P02,WH_Hyderabad,OR1000,119.82186,3.5,1.15,2025-12-15,557.171649
P02,WH_Hyderabad,OR500,85.242736,3.5,1.15,2025-12-15,396.3787224
P02,WH_Hyderabad,WT1000,309.08102,3.5,1.15,2025-12-15,1437.2267430000002
P03,WH_Kolkata,BB1000,297.18637,2.0,1.1,2025-12-15,921.2777470000001
P03,WH_Kolkata,BB250,174.15356,2.0,1.1,2025-12-15,539.876036
P03,WH_Kolkata,BB500,251.89384,2.0,1.1,2025-12-15,780.8709040000001
P03,WH_Kolkata,EN250,114.824,2.0,1.1,2025-12-15,355.9544
P03,WH_Kolkata,EN500,75.33785,2.0,1.1,2025-12-15,233.547335
P03,WH_Kolkata,LM250,138.62301,2.0,1.1,2025-12-15,429.731331
P03,WH_Kolkata,LM500,185.07024,2.0,1.1,2025-12-15,573.717744
P03,WH_Kolkata,OR1000,222.34786,2.0,1.1,2025-12-15,689.278366
P03,WH_Kolkata,OR500,162.44127,2.0,1.1,2025-12-15,503.56793700000003
P03,WH_Kolkata,WT1000,522.97629,2.0,1.1,2025-12-15,1621.2264989999999
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-12-15,491.9825
P03,WH_Hyderabad,BB250,69.316666,3.0,1.15,2025-12-15,287.6641639
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-12-15,419.87625
P03,WH_Hyderabad,EN250,41.383333,3.0,1.15,2025-12-15,171.74083195000003
P03,WH_Hyderabad,EN500,29.175,3.0,1.15,2025-12-15,121.07625000000002
P03,WH_Hyderabad,LM250,52.375003,3.0,1.15,2025-12-15,217.35626245
P03,WH_Hyderabad,LM500,74.516667,3.0,1.15,2025-12-15,309.24416805000004
P03,WH_Hyderabad,OR1000,89.8,3.0,1.15,2025-12-15,372.67
P03,WH_Hyderabad,OR500,63.349997,3.0,1.15,2025-12-15,262.90248755000005
P03,WH_Hyderabad,WT1000,208.26666,3.0,1.15,2025-12-15,864.3066390000001
P01,WH_Delhi,BB1000,334.29848,2.0,1.2,2025-12-22,1069.755136
P01,WH_Delhi,BB250,183.64027,2.0,1.2,2025-12-22,587.648864
P01,WH_Delhi,BB500,266.16694,2.0,1.2,2025-12-22,851.7342080000001
P01,WH_Delhi,EN250,108.73392,2.0,1.2,2025-12-22,347.948544
P01,WH_Delhi,EN500,83.75147,2.0,1.2,2025-12-22,268.004704
P01,WH_Delhi,LM250,146.71864,2.0,1.2,2025-12-22,469.499648
P01,WH_Delhi,LM500,222.45328,2.0,1.2,2025-12-22,711.850496
P01,WH_Delhi,OR1000,243.70612,2.0,1.2,2025-12-22,779.859584
P01,WH_Delhi,OR500,180.50681,2.0,1.2,2025-12-22,577.621792
P01,WH_Delhi,WT1000,558.01633,2.0,1.2,2025-12-22,1785.6522560000003
P02,WH_Mumbai,BB1000,410.94827,5.0,1.4,2025-12-22,2630.068928
P02,WH_Mumbai,BB250,218.34289,5.0,1.4,2025-12-22,1397.3944960000001
P02,WH_Mumbai,BB500,318.88767,5.0,1.4,2025-12-22,2040.881088
P02,WH_Mumbai,EN250,137.26268,5.0,1.4,2025-12-22,878.481152
P02,WH_Mumbai,EN500,99.721995,5.0,1.4,2025-12-22,638.2207680000001
P02,WH_Mumbai,LM250,165.10528,5.0,1.4,2025-12-22,1056.673792
P02,WH_Mumbai,LM500,229.56142,5.0,1.4,2025-12-22,1469.193088
P02,WH_Mumbai,OR1000,296.77066,5.0,1.4,2025-12-22,1899.3322240000002
P02,WH_Mumbai,OR500,210.97541,5.0,1.4,2025-12-22,1350.2426240000002
P02,WH_Mumbai,WT1000,593.50552,5.0,1.4,2025-12-22,3798.4353280000005
P02,WH_Bangalore,BB1000,366.12635,2.0,1.3,2025-12-22,1208.2169549999999
P02,WH_Bangalore,BB250,204.6331,2.0,1.3,2025-12-22,675.28923
P02,WH_Bangalore,BB500,294.50778,2.0,1.3,2025-12-22,971.875674
P02,WH_Bangalore,EN250,124.97993,2.0,1.3,2025-12-22,412.433769
P02,WH_Bangalore,EN500,95.547793,2.0,1.3,2025-12-22,315.3077169
P02,WH_Bangalore,LM250,163.82603,2.0,1.3,2025-12-22,540.625899
P02,WH_Bangalore,LM500,247.02977,2.0,1.3,2025-12-22,815.198241
P02,WH_Bangalore,OR1000,282.88528,2.0,1.3,2025-12-22,933.521424
P02,WH_Bangalore,OR500,190.52172,2.0,1.3,2025-12-22,628.7216759999999
P02,WH_Bangalore,WT1000,581.34947,2.0,1.3,2025-12-22,1918.453251
P02,WH_Hyderabad,BB1000,163.47067,3.5,1.15,2025-12-22,760.1386155000001
P02,WH_Hyderabad,BB250,104.21424,3.5,1.15,2025-12-22,484.596216
P02,WH_Hyderabad,BB500,139.41559,3.5,1.15,2025-12-22,648.2824935000001
P02,WH_Hyderabad,EN250,63.175323,3.5,1.15,2025-12-22,293.76525195
P02,WH_Hyderabad,EN500,43.242342,3.5,1.15,2025-12-22,201.07689030000003
P02,WH_Hyderabad,LM250,74.534714,3.5,1.15,2025-12-22,346.5864201
P02,WH_Hyderabad,LM500,109.97834,3.5,1.15,2025-12-22,511.39928100000003
P02,WH_Hyderabad,OR1000,131.52984,3.5,1.15,2025-12-22,611.6137560000001
P02,WH_Hyderabad,OR500,95.134621,3.5,1.15,2025-12-22,442.37598765
P02,WH_Hyderabad,WT1000,325.18911,3.5,1.15,2025-12-22,1512.1293615000002
P03,WH_Kolkata,BB1000,321.34066,2.0,1.1,2025-12-22,996.1560460000001
P03,WH_Kolkata,BB250,185.81981,2.0,1.1,2025-12-22,576.041411
P03,WH_Kolkata,BB500,261.32808,2.0,1.1,2025-12-22,810.1170480000001
P03,WH_Kolkata,EN250,110.50879,2.0,1.1,2025-12-22,342.57724900000005
P03,WH_Kolkata,EN500,77.305664,2.0,1.1,2025-12-22,239.64755839999998
P03,WH_Kolkata,LM250,139.71783,2.0,1.1,2025-12-22,433.125273
P03,WH_Kolkata,LM500,201.74045,2.0,1.1,2025-12-22,625.395395
P03,WH_Kolkata,OR1000,224.85465,2.0,1.1,2025-12-22,697.049415
P03,WH_Kolkata,OR500,175.36018,2.0,1.1,2025-12-22,543.616558
P03,WH_Kolkata,WT1000,529.87787,2.0,1.1,2025-12-22,1642.6213970000001
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-12-22,491.9825
P03,WH_Hyderabad,BB250,69.31667,3.0,1.15,2025-12-22,287.66418050000004
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-12-22,419.87625
P03,WH_Hyderabad,EN250,41.383331,3.0,1.15,2025-12-22,171.74082365
P03,WH_Hyderabad,EN500,29.174996,3.0,1.15,2025-12-22,121.0762334
P03,WH_Hyderabad,LM250,52.374997,3.0,1.15,2025-12-22,217.35623755000003
P03,WH_Hyderabad,LM500,74.516668,3.0,1.15,2025-12-22,309.24417220000004
P03,WH_Hyderabad,OR1000,89.799995,3.0,1.15,2025-12-22,372.66997925000004
P03,WH_Hyderabad,OR500,63.350001,3.0,1.15,2025-12-22,262.90250415
P03,WH_Hyderabad,WT1000,208.26666,3.0,1.15,2025-12-22,864.3066390000001
P01,WH_Delhi,BB1000,133.51147,2.0,1.2,2025-12-29,427.23670400000003
P01,WH_Delhi,BB250,73.790741,2.0,1.2,2025-12-29,236.1303712
P01,WH_Delhi,BB500,112.77339,2.0,1.2,2025-12-29,360.87484800000004
P01,WH_Delhi,EN250,44.163225,2.0,1.2,2025-12-29,141.32232
P01,WH_Delhi,EN500,33.477637,2.0,1.2,2025-12-29,107.12843840000001
P01,WH_Delhi,LM250,55.852072,2.0,1.2,2025-12-29,178.7266304
P01,WH_Delhi,LM500,88.739442,2.0,1.2,2025-12-29,283.9662144
P01,WH_Delhi,OR1000,112.70743,2.0,1.2,2025-12-29,360.66377600000004
P01,WH_Delhi,OR500,67.592192,2.0,1.2,2025-12-29,216.2950144
P01,WH_Delhi,WT1000,237.27612,2.0,1.2,2025-12-29,759.283584
P02,WH_Mumbai,BB1000,161.73985,5.0,1.4,2025-12-29,1035.13504
P02,WH_Mumbai,BB250,91.69331,5.0,1.4,2025-12-29,586.837184
P02,WH_Mumbai,BB500,120.12076,5.0,1.4,2025-12-29,768.772864
P02,WH_Mumbai,EN250,58.541214,5.0,1.4,2025-12-29,374.6637696
P02,WH_Mumbai,EN500,39.633473,5.0,1.4,2025-12-29,253.65422720000004
P02,WH_Mumbai,LM250,63.513048,5.0,1.4,2025-12-29,406.4835072
P02,WH_Mumbai,LM500,92.85554,5.0,1.4,2025-12-29,594.2754560000001
P02,WH_Mumbai,OR1000,108.44495,5.0,1.4,2025-12-29,694.0476800000001
P02,WH_Mumbai,OR500,84.668176,5.0,1.4,2025-12-29,541.8763264
P02,WH_Mumbai,WT1000,253.53267,5.0,1.4,2025-12-29,1622.6090880000002
P02,WH_Bangalore,BB1000,148.36749,2.0,1.3,2025-12-29,489.612717
P02,WH_Bangalore,BB250,86.936413,2.0,1.3,2025-12-29,286.8901629
P02,WH_Bangalore,BB500,118.9971,2.0,1.3,2025-12-29,392.69043
P02,WH_Bangalore,EN250,54.492573,2.0,1.3,2025-12-29,179.82549089999998
P02,WH_Bangalore,EN500,36.088363,2.0,1.3,2025-12-29,119.0915979
P02,WH_Bangalore,LM250,66.580602,2.0,1.3,2025-12-29,219.71598659999998
P02,WH_Bangalore,LM500,103.04837,2.0,1.3,2025-12-29,340.059621
P02,WH_Bangalore,OR1000,120.68881,2.0,1.3,2025-12-29,398.273073
P02,WH_Bangalore,OR500,74.745279,2.0,1.3,2025-12-29,246.65942069999997
P02,WH_Bangalore,WT1000,236.38172,2.0,1.3,2025-12-29,780.059676
P02,WH_Hyderabad,BB250,3.8271046,3.5,1.15,2025-12-29,17.79603639
P02,WH_Hyderabad,EN500,0.363505,3.5,1.15,2025-12-29,1.6902982500000003
P02,WH_Hyderabad,OR1000,0.8352175,3.5,1.15,2025-12-29,3.883761375
P02,WH_Hyderabad,WT1000,4.0827608,3.5,1.15,2025-12-29,18.98483772
P03,WH_Kolkata,BB1000,126.11986,2.0,1.1,2025-12-29,390.971566
P03,WH_Kolkata,BB250,77.196964,2.0,1.1,2025-12-29,239.3105884
P03,WH_Kolkata,BB500,103.77236,2.0,1.1,2025-12-29,321.694316
P03,WH_Kolkata,EN250,44.910718,2.0,1.1,2025-12-29,139.22322580000002
P03,WH_Kolkata,EN500,31.73937,2.0,1.1,2025-12-29,98.392047
P03,WH_Kolkata,LM250,53.303638,2.0,1.1,2025-12-29,165.2412778
P03,WH_Kolkata,LM500,81.021609,2.0,1.1,2025-12-29,251.1669879
P03,WH_Kolkata,OR1000,98.728034,2.0,1.1,2025-12-29,306.0569054
P03,WH_Kolkata,OR500,75.386441,2.0,1.1,2025-12-29,233.69796710000003
P03,WH_Kolkata,WT1000,218.64952,2.0,1.1,2025-12-29,677.8135120000001
P03,WH_Hyderabad,BB1000,113.89593,3.0,1.15,2025-12-29,472.66810950000007
P03,WH_Hyderabad,BB250,69.316666,3.0,1.15,2025-12-29,287.6641639
P03,WH_Hyderabad,BB500,96.801837,3.0,1.15,2025-12-29,401.72762355000003
P03,WH_Hyderabad,EN250,40.080833,3.0,1.15,2025-12-29,166.33545695
P03,WH_Hyderabad,EN500,29.175,3.0,1.15,2025-12-29,121.07625000000002
P03,WH_Hyderabad,LM250,50.210731,3.0,1.15,2025-12-29,208.37453365000002
P03,WH_Hyderabad,LM500,74.457051,3.0,1.15,2025-12-29,308.99676165000005
P03,WH_Hyderabad,OR1000,89.799996,3.0,1.15,2025-12-29,372.6699834
P03,WH_Hyderabad,OR500,60.822555,3.0,1.15,2025-12-29,252.41360325000002
P03,WH_Hyderabad,WT1000,208.26666,3.0,1.15,2025-12-29,864.3066390000001
