date,sku,product,pack_size,region,units_sold,price,promotion,is_holiday
2023-01-09,BB250,Bharat Cola,250ml,West,463,24.0,0,0
2023-01-09,BB250,Bharat Cola,250ml,Central,376,24.0,0,0
2023-01-09,BB500,Bharat Cola,500ml,North,685,35.0,0,0
2023-01-09,BB500,Bharat Cola,500ml,South,589,35.0,0,0
2023-01-09,BB500,Bharat Cola,500ml,East,851,31.5,1,0
2023-01-09,BB500,Bharat Cola,500ml,West,826,35.0,0,0
2023-01-09,BB500,Bharat Cola,500ml,Central,537,35.0,0,0
2023-01-09,BB1000,Bharat Cola,1L,North,415,55.0,0,0
2023-01-09,BB1000,Bharat Cola,1L,South,498,55.0,0,0
2023-01-09,BB1000,Bharat Cola,1L,East,376,55.0,0,0
2023-01-09,BB1000,Bharat Cola,1L,West,446,55.0,0,0
2023-01-09,BB1000,Bharat Cola,1L,Central,354,55.0,0,0
2023-01-09,LM250,Lemon Blast,250ml,North,360,22.0,0,0
2023-01-09,LM250,Lemon Blast,250ml,South,362,22.0,0,0
2023-01-09,LM250,Lemon Blast,250ml,East,320,22.0,0,0
2023-01-09,LM250,Lemon Blast,250ml,West,414,22.0,0,0
2023-01-09,LM250,Lemon Blast,250ml,Central,301,22.0,0,0
2023-01-09,LM500,Lemon Blast,500ml,North,443,32.0,0,0
2023-01-09,LM500,Lemon Blast,500ml,South,449,32.0,0,0
2023-01-09,LM500,Lemon Blast,500ml,East,478,32.0,0,0
2023-01-09,LM500,Lemon Blast,500ml,West,646,32.0,0,0
2023-01-09,LM500,Lemon Blast,500ml,Central,469,32.0,0,0
2023-01-09,OR500,Orange Rush,500ml,North,374,34.0,0,0
2023-01-09,OR500,Orange Rush,500ml,South,428,34.0,0,0
2023-01-09,OR500,Orange Rush,500ml,East,387,34.0,0,0
2023-01-09,OR500,Orange Rush,500ml,West,573,34.0,0,0
2023-01-09,OR500,Orange Rush,500ml,Central,564,30.6,1,0
2023-01-09,OR1000,Orange Rush,1L,North,353,52.0,0,0
2023-01-09,OR1000,Orange Rush,1L,South,335,52.0,0,0
2023-01-09,OR1000,Orange Rush,1L,East,376,52.0,0,0
2023-01-09,OR1000,Orange Rush,1L,West,321,52.0,0,0
2023-01-09,OR1000,Orange Rush,1L,Central,261,52.0,0,0
2023-01-09,EN250,Energy Max,250ml,North,306,48.0,0,0
2023-01-09,EN250,Energy Max,250ml,South,317,48.0,0,0
2023-01-09,EN250,Energy Max,250ml,East,276,48.0,0,0
2023-01-09,EN250,Energy Max,250ml,West,260,48.0,0,0
2023-01-09,EN250,Energy Max,250ml,Central,228,48.0,0,0
2023-01-09,EN500,Energy Max,500ml,North,199,72.0,0,0
2023-01-09,EN500,Energy Max,500ml,South,205,72.0,0,0
2023-01-09,EN500,Energy Max,500ml,East,165,72.0,0,0
2023-01-09,EN500,Energy Max,500ml,West,217,72.0,0,0
2023-01-09,EN500,Energy Max,500ml,Central,185,72.0,0,0
2023-01-09,WT1000,Bharat Water,1L,North,753,20.0,0,0
2023-01-09,WT1000,Bharat Water,1L,South,626,20.0,0,0
2023-01-09,WT1000,Bharat Water,1L,East,666,20.0,0,0
2023-01-09,WT1000,Bharat Water,1L,West,799,20.0,0,0
2023-01-09,WT1000,Bharat Water,1L,Central,646,20.0,0,0
2023-01-10,BB250,Bharat Cola,250ml,North,401,24.0,0,0
2023-01-10,BB250,Bharat Cola,250ml,South,442,24.0,0,0
2023-01-10,BB250,Bharat Cola,250ml,East,482,24.0,0,0
2023-01-10,BB250,Bharat Cola,250ml,West,389,24.0,0,0
2023-01-10,BB250,Bharat Cola,250ml,Central,372,24.0,0,0
2023-01-10,BB500,Bharat Cola,500ml,North,625,35.0,0,0
2023-01-10,BB500,Bharat Cola,500ml,South,695,35.0,0,0
2023-01-10,BB500,Bharat Cola,500ml,East,577,35.0,0,0
2023-01-10,BB500,Bharat Cola,500ml,West,785,35.0,0,0
2023-01-10,BB500,Bharat Cola,500ml,Central,609,35.0,0,0
2023-01-10,BB1000,Bharat Cola,1L,North,395,55.0,0,0
2023-01-10,BB1000,Bharat Cola,1L,South,414,55.0,0,0
2023-01-10,BB1000,Bharat Cola,1L,East,372,55.0,0,0
2023-01-10,BB1000,Bharat Cola,1L,West,464,55.0,0,0
2023-01-10,BB1000,Bharat Cola,1L,Central,334,55.0,0,0
2023-01-10,LM250,Lemon Blast,250ml,North,370,22.0,0,0
2023-01-10,LM250,Lemon Blast,250ml,South,424,22.0,0,0
2023-01-10,LM250,Lemon Blast,250ml,East,381,22.0,0,0
2023-01-10,LM250,Lemon Blast,250ml,West,459,22.0,0,0
2023-01-10,LM250,Lemon Blast,250ml,Central,306,22.0,0,0
2023-01-10,LM500,Lemon Blast,500ml,North,507,32.0,0,0
2023-01-10,LM500,Lemon Blast,500ml,South,542,32.0,0,0
2023-01-10,LM500,Lemon Blast,500ml,East,468,32.0,0,0
2023-01-10,LM500,Lemon Blast,500ml,West,563,32.0,0,0
2023-01-10,LM500,Lemon Blast,500ml,Central,451,32.0,0,0
2023-01-10,OR500,Orange Rush,500ml,North,470,34.0,0,0
2023-01-10,OR500,Orange Rush,500ml,South,478,34.0,0,0
2023-01-10,OR500,Orange Rush,500ml,East,354,34.0,0,0
2023-01-10,OR500,Orange Rush,500ml,West,530,34.0,0,0
2023-01-10,OR500,Orange Rush,500ml,Central,387,34.0,0,0
2023-01-10,OR1000,Orange Rush,1L,North,316,52.0,0,0
2023-01-10,OR1000,Orange Rush,1L,South,340,52.0,0,0
2023-01-10,OR1000,Orange Rush,1L,East,295,52.0,0,0
2023-01-10,OR1000,Orange Rush,1L,West,359,52.0,0,0
2023-01-10,OR1000,Orange Rush,1L,Central,224,52.0,0,0
2023-01-10,EN250,Energy Max,250ml,North,294,48.0,0,0
2023-01-10,EN250,Energy Max,250ml,South,287,48.0,0,0
2023-01-10,EN250,Energy Max,250ml,East,254,48.0,0,0
2023-01-10,EN250,Energy Max,250ml,West,323,48.0,0,0
2023-01-10,EN250,Energy Max,250ml,Central,294,48.0,0,0
2023-01-10,EN500,Energy Max,500ml,North,180,72.0,0,0
2023-01-10,EN500,Energy Max,500ml,South,220,72.0,0,0
2023-01-10,EN500,Energy Max,500ml,East,186,72.0,0,0
2023-01-10,EN500,Energy Max,500ml,West,315,64.8,1,0
2023-01-10,EN500,Energy Max,500ml,Central,175,72.0,0,0
2023-01-10,WT1000,Bharat Water,1L,North,718,20.0,0,0
2023-01-10,WT1000,Bharat Water,1L,South,695,20.0,0,0
2023-01-10,WT1000,Bharat Water,1L,East,740,20.0,0,0
2023-01-10,WT1000,Bharat Water,1L,West,693,20.0,0,0
2023-01-10,WT1000,Bharat Water,1L,Central,661,20.0,0,0
2023-01-11,BB250,Bharat Cola,250ml,North,462,24.0,0,0
2023-01-11,BB250,Bharat Cola,250ml,South,515,24.0,0,0
2023-01-11,BB250,Bharat Cola,250ml,East,461,21.6,1,0
2023-01-11,BB250,Bharat Cola,250ml,West,503,24.0,0,0
2023-01-11,BB250,Bharat Cola,250ml,Central,442,24.0,0,0
2023-01-11,BB500,Bharat Cola,500ml,North,769,35.0,0,0
2023-01-11,BB500,Bharat Cola,500ml,South,709,35.0,0,0
2023-01-11,BB500,Bharat Cola,500ml,East,667,35.0,0,0
2023-01-11,BB500,Bharat Cola,500ml,West,760,35.0,0,0
2023-01-11,BB500,Bharat Cola,500ml,Central,583,35.0,0,0
2023-01-11,BB1000,Bharat Cola,1L,North,385,55.0,0,0
2023-01-11,BB1000,Bharat Cola,1L,South,441,55.0,0,0
2023-01-11,BB1000,Bharat Cola,1L,East,407,55.0,0,0
2023-01-11,BB1000,Bharat Cola,1L,West,496,55.0,0,0
2023-01-11,BB1000,Bharat Cola,1L,Central,396,49.5,1,0
2023-01-11,LM250,Lemon Blast,250ml,North,333,22.0,0,0
2023-01-11,LM250,Lemon Blast,250ml,South,346,22.0,0,0
2023-01-11,LM250,Lemon Blast,250ml,East,335,22.0,0,0
2023-01-11,LM250,Lemon Blast,250ml,West,390,22.0,0,0
2023-01-11,LM250,Lemon Blast,250ml,Central,327,22.0,0,0
2023-01-11,LM500,Lemon Blast,500ml,North,522,32.0,0,0
2023-01-11,LM500,Lemon Blast,500ml,South,435,32.0,0,0
2023-01-11,LM500,Lemon Blast,500ml,East,373,32.0,0,0
2023-01-11,LM500,Lemon Blast,500ml,West,576,32.0,0,0
2023-01-11,LM500,Lemon Blast,500ml,Central,505,32.0,0,0
2023-01-11,OR500,Orange Rush,500ml,North,400,34.0,0,0
2023-01-11,OR500,Orange Rush,500ml,South,549,30.6,1,0
2023-01-11,OR500,Orange Rush,500ml,East,440,34.0,0,0
2023-01-11,OR500,Orange Rush,500ml,West,523,34.0,0,0
2023-01-11,OR500,Orange Rush,500ml,Central,343,34.0,0,0
2023-01-11,OR1000,Orange Rush,1L,North,322,52.0,0,0
2023-01-11,OR1000,Orange Rush,1L,South,306,52.0,0,0
2023-01-11,OR1000,Orange Rush,1L,East,270,52.0,0,0
2023-01-11,OR1000,Orange Rush,1L,West,313,52.0,0,0
2023-01-11,OR1000,Orange Rush,1L,Central,237,52.0,0,0
2023-01-11,EN250,Energy Max,250ml,North,284,48.0,0,0
2023-01-11,EN250,Energy Max,250ml,South,266,48.0,0,0
2023-01-11,EN250,Energy Max,250ml,East,271,48.0,0,0
2023-01-11,EN250,Energy Max,250ml,West,327,48.0,0,0
2023-01-11,EN250,Energy Max,250ml,Central,249,48.0,0,0
2023-01-11,EN500,Energy Max,500ml,North,191,72.0,0,0
2023-01-11,EN500,Energy Max,500ml,South,206,72.0,0,0
2023-01-11,EN500,Energy Max,500ml,East,213,64.8,1,0
2023-01-11,EN500,Energy Max,500ml,West,264,72.0,0,0
2023-01-11,EN500,Energy Max,500ml,Central,177,72.0,0,0
2023-01-11,WT1000,Bharat Water,1L,North,686,20.0,0,0
2023-01-11,WT1000,Bharat Water,1L,South,702,20.0,0,0
2023-01-11,WT1000,Bharat Water,1L,East,755,20.0,0,0
2023-01-11,WT1000,Bharat Water,1L,West,760,20.0,0,0
2023-01-11,WT1000,Bharat Water,1L,Central,647,20.0,0,0
2023-01-12,BB250,Bharat Cola,250ml,North,471,24.0,0,0
2023-01-12,BB250,Bharat Cola,250ml,South,502,24.0,0,0
2023-01-12,BB250,Bharat Cola,250ml,East,369,24.0,0,0
2023-01-12,BB250,Bharat Cola,250ml,West,553,24.0,0,0
2023-01-12,BB250,Bharat Cola,250ml,Central,382,24.0,0,0
2023-01-12,BB500,Bharat Cola,500ml,North,704,35.0,0,0
2023-01-12,BB500,Bharat Cola,500ml,South,670,35.0,0,0
2023-01-12,BB500,Bharat Cola,500ml,East,615,35.0,0,0
2023-01-12,BB500,Bharat Cola,500ml,West,787,35.0,0,0
2023-01-12,BB500,Bharat Cola,500ml,Central,660,35.0,0,0
2023-01-12,BB1000,Bharat Cola,1L,North,426,55.0,0,0
2023-01-12,BB1000,Bharat Cola,1L,South,580,49.5,1,0
2023-01-12,BB1000,Bharat Cola,1L,East,408,55.0,0,0
2023-01-12,BB1000,Bharat Cola,1L,West,425,55.0,0,0
2023-01-12,BB1000,Bharat Cola,1L,Central,392,55.0,0,0
2023-01-12,LM250,Lemon Blast,250ml,North,342,22.0,0,0
2023-01-12,LM250,Lemon Blast,250ml,South,377,22.0,0,0
2023-01-12,LM250,Lemon Blast,250ml,East,336,22.0,0,0
2023-01-12,LM250,Lemon Blast,250ml,West,389,22.0,0,0
2023-01-12,LM250,Lemon Blast,250ml,Central,285,22.0,0,0
2023-01-12,LM500,Lemon Blast,500ml,North,627,28.8,1,0
2023-01-12,LM500,Lemon Blast,500ml,South,539,32.0,0,0
2023-01-12,LM500,Lemon Blast,500ml,East,580,28.8,1,0
2023-01-12,LM500,Lemon Blast,500ml,West,571,32.0,0,0
2023-01-12,LM500,Lemon Blast,500ml,Central,357,32.0,0,0
2023-01-12,OR500,Orange Rush,500ml,North,410,34.0,0,0
2023-01-12,OR500,Orange Rush,500ml,South,528,34.0,0,0
2023-01-12,OR500,Orange Rush,500ml,East,452,34.0,0,0
2023-01-12,OR500,Orange Rush,500ml,West,486,34.0,0,0
2023-01-12,OR500,Orange Rush,500ml,Central,379,34.0,0,0
2023-01-12,OR1000,Orange Rush,1L,North,231,52.0,0,0
2023-01-12,OR1000,Orange Rush,1L,South,313,52.0,0,0
2023-01-12,OR1000,Orange Rush,1L,East,306,52.0,0,0
2023-01-12,OR1000,Orange Rush,1L,West,333,52.0,0,0
2023-01-12,OR1000,Orange Rush,1L,Central,299,52.0,0,0
2023-01-12,EN250,Energy Max,250ml,North,308,48.0,0,0
2023-01-12,EN250,Energy Max,250ml,South,292,48.0,0,0
2023-01-12,EN250,Energy Max,250ml,East,270,48.0,0,0
2023-01-12,EN250,Energy Max,250ml,West,371,48.0,0,0
2023-01-12,EN250,Energy Max,250ml,Central,217,48.0,0,0
2023-01-12,EN500,Energy Max,500ml,North,193,72.0,0,0
2023-01-12,EN500,Energy Max,500ml,South,187,72.0,0,0
2023-01-12,EN500,Energy Max,500ml,East,174,72.0,0,0
2023-01-12,EN500,Energy Max,500ml,West,272,72.0,0,0
2023-01-12,EN500,Energy Max,500ml,Central,218,64.8,1,0
2023-01-12,WT1000,Bharat Water,1L,North,568,20.0,0,0
2023-01-12,WT1000,Bharat Water,1L,South,695,20.0,0,0
2023-01-12,WT1000,Bharat Water,1L,East,560,20.0,0,0
2023-01-12,WT1000,Bharat Water,1L,West,820,20.0,0,0
2023-01-12,WT1000,Bharat Water,1L,Central,658,20.0,0,0
2023-01-13,BB250,Bharat Cola,250ml,North,490,24.0,0,0
2023-01-13,BB250,Bharat Cola,250ml,South,528,24.0,0,0
2023-01-13,BB250,Bharat Cola,250ml,East,462,21.6,1,0
2023-01-13,BB250,Bharat Cola,250ml,West,538,24.0,0,0
2023-01-13,BB250,Bharat Cola,250ml,Central,401,24.0,0,0
2023-01-13,BB500,Bharat Cola,500ml,North,718,35.0,0,0
2023-01-13,BB500,Bharat Cola,500ml,South,771,35.0,0,0
2023-01-13,BB500,Bharat Cola,500ml,East,741,35.0,0,0
2023-01-13,BB500,Bharat Cola,500ml,West,681,35.0,0,0
2023-01-13,BB500,Bharat Cola,500ml,Central,525,35.0,0,0
2023-01-13,BB1000,Bharat Cola,1L,North,382,55.0,0,0
2023-01-13,BB1000,Bharat Cola,1L,South,437,55.0,0,0
2023-01-13,BB1000,Bharat Cola,1L,East,356,55.0,0,0
2023-01-13,BB1000,Bharat Cola,1L,West,421,55.0,0,0
2023-01-13,BB1000,Bharat Cola,1L,Central,372,55.0,0,0
2023-01-13,LM250,Lemon Blast,250ml,North,334,22.0,0,0
2023-01-13,LM250,Lemon Blast,250ml,South,359,22.0,0,0
2023-01-13,LM250,Lemon Blast,250ml,East,288,22.0,0,0
2023-01-13,LM250,Lemon Blast,250ml,West,313,22.0,0,0
2023-01-13,LM250,Lemon Blast,250ml,Central,358,22.0,0,0
2023-01-13,LM500,Lemon Blast,500ml,North,567,32.0,0,0
2023-01-13,LM500,Lemon Blast,500ml,South,595,32.0,0,0
2023-01-13,LM500,Lemon Blast,500ml,East,627,28.8,1,0
2023-01-13,LM500,Lemon Blast,500ml,West,544,32.0,0,0
2023-01-13,LM500,Lemon Blast,500ml,Central,477,32.0,0,0
2023-01-13,OR500,Orange Rush,500ml,North,374,34.0,0,0
2023-01-13,OR500,Orange Rush,500ml,South,468,34.0,0,0
2023-01-13,OR500,Orange Rush,500ml,East,369,34.0,0,0
2023-01-13,OR500,Orange Rush,500ml,West,512,34.0,0,0
2023-01-13,OR500,Orange Rush,500ml,Central,438,34.0,0,0
2023-01-13,OR1000,Orange Rush,1L,North,271,52.0,0,0
2023-01-13,OR1000,Orange Rush,1L,South,314,52.0,0,0
2023-01-13,OR1000,Orange Rush,1L,East,288,52.0,0,0
2023-01-13,OR1000,Orange Rush,1L,West,284,52.0,0,0
2023-01-13,OR1000,Orange Rush,1L,Central,229,52.0,0,0
2023-01-13,EN250,Energy Max,250ml,North,324,48.0,0,0
2023-01-13,EN250,Energy Max,250ml,South,318,48.0,0,0
2023-01-13,EN250,Energy Max,250ml,East,250,48.0,0,0
2023-01-13,EN250,Energy Max,250ml,West,322,48.0,0,0
2023-01-13,EN250,Energy Max,250ml,Central,241,48.0,0,0
2023-01-13,EN500,Energy Max,500ml,North,203,72.0,0,0
2023-01-13,EN500,Energy Max,500ml,South,211,72.0,0,0
2023-01-13,EN500,Energy Max,500ml,East,188,72.0,0,0
2023-01-13,EN500,Energy Max,500ml,West,246,72.0,0,0
2023-01-13,EN500,Energy Max,500ml,Central,191,72.0,0,0
2023-01-13,WT1000,Bharat Water,1L,North,1005,18.0,1,0
2023-01-13,WT1000,Bharat Water,1L,South,802,20.0,0,0
2023-01-13,WT1000,Bharat Water,1L,East,669,20.0,0,0
2023-01-13,WT1000,Bharat Water,1L,West,1173,18.0,1,0
2023-01-13,WT1000,Bharat Water,1L,Central,618,20.0,0,0
2023-01-14,BB250,Bharat Cola,250ml,North,407,24.0,0,0
2023-01-14,BB250,Bharat Cola,250ml,South,617,24.0,0,0
2023-01-14,BB250,Bharat Cola,250ml,East,632,21.6,1,0
2023-01-14,BB250,Bharat Cola,250ml,West,596,24.0,0,0
2023-01-14,BB250,Bharat Cola,250ml,Central,506,24.0,0,0
2023-01-14,BB500,Bharat Cola,500ml,North,717,35.0,0,0
2023-01-14,BB500,Bharat Cola,500ml,South,650,35.0,0,0
2023-01-14,BB500,Bharat Cola,500ml,East,773,35.0,0,0
2023-01-14,BB500,Bharat Cola,500ml,West,806,35.0,0,0
2023-01-14,BB500,Bharat Cola,500ml,Central,610,35.0,0,0
2023-01-14,BB1000,Bharat Cola,1L,North,366,55.0,0,0
2023-01-14,BB1000,Bharat Cola,1L,South,546,55.0,0,0
2023-01-14,BB1000,Bharat Cola,1L,East,330,55.0,0,0
2023-01-14,BB1000,Bharat Cola,1L,West,597,55.0,0,0
2023-01-14,BB1000,Bharat Cola,1L,Central,401,55.0,0,0
2023-01-14,LM250,Lemon Blast,250ml,North,437,22.0,0,0
2023-01-14,LM250,Lemon Blast,250ml,South,462,22.0,0,0
2023-01-14,LM250,Lemon Blast,250ml,East,454,22.0,0,0
2023-01-14,LM250,Lemon Blast,250ml,West,603,19.8,1,0
2023-01-14,LM250,Lemon Blast,250ml,Central,407,22.0,0,0
2023-01-14,LM500,Lemon Blast,500ml,North,545,32.0,0,0
2023-01-14,LM500,Lemon Blast,500ml,South,536,32.0,0,0
2023-01-14,LM500,Lemon Blast,500ml,East,752,28.8,1,0
2023-01-14,LM500,Lemon Blast,500ml,West,558,32.0,0,0
2023-01-14,LM500,Lemon Blast,500ml,Central,558,32.0,0,0
2023-01-14,OR500,Orange Rush,500ml,North,433,34.0,0,0
2023-01-14,OR500,Orange Rush,500ml,South,548,34.0,0,0
2023-01-14,OR500,Orange Rush,500ml,East,546,34.0,0,0
2023-01-14,OR500,Orange Rush,500ml,West,594,34.0,0,0
2023-01-14,OR500,Orange Rush,500ml,Central,427,34.0,0,0
2023-01-14,OR1000,Orange Rush,1L,North,361,52.0,0,0
2023-01-14,OR1000,Orange Rush,1L,South,451,46.8,1,0
2023-01-14,OR1000,Orange Rush,1L,East,405,52.0,0,0
2023-01-14,OR1000,Orange Rush,1L,West,461,46.8,1,0
2023-01-14,OR1000,Orange Rush,1L,Central,308,52.0,0,0
2023-01-14,EN250,Energy Max,250ml,North,427,43.2,1,0
2023-01-14,EN250,Energy Max,250ml,South,368,48.0,0,0
2023-01-14,EN250,Energy Max,250ml,East,321,48.0,0,0
2023-01-14,EN250,Energy Max,250ml,West,353,48.0,0,0
2023-01-14,EN250,Energy Max,250ml,Central,284,48.0,0,0
2023-01-14,EN500,Energy Max,500ml,North,252,72.0,0,0
2023-01-14,EN500,Energy Max,500ml,South,276,72.0,0,0
2023-01-14,EN500,Energy Max,500ml,East,228,72.0,0,0
2023-01-14,EN500,Energy Max,500ml,West,301,72.0,0,0
2023-01-14,EN500,Energy Max,500ml,Central,228,72.0,0,0
2023-01-14,WT1000,Bharat Water,1L,North,875,20.0,0,0
2023-01-14,WT1000,Bharat Water,1L,South,746,20.0,0,0
2023-01-14,WT1000,Bharat Water,1L,East,796,20.0,0,0
2023-01-14,WT1000,Bharat Water,1L,West,946,20.0,0,0
2023-01-14,WT1000,Bharat Water,1L,Central,835,20.0,0,0
2023-01-15,BB250,Bharat Cola,250ml,North,371,24.0,0,0
2023-01-15,BB250,Bharat Cola,250ml,South,562,24.0,0,0
2023-01-15,BB250,Bharat Cola,250ml,East,498,24.0,0,0
2023-01-15,BB250,Bharat Cola,250ml,West,533,24.0,0,0
2023-01-15,BB250,Bharat Cola,250ml,Central,425,24.0,0,0
2023-01-15,BB500,Bharat Cola,500ml,North,862,35.0,0,0
2023-01-15,BB500,Bharat Cola,500ml,South,1080,31.5,1,0
2023-01-15,BB500,Bharat Cola,500ml,East,846,35.0,0,0
2023-01-15,BB500,Bharat Cola,500ml,West,847,35.0,0,0
2023-01-15,BB500,Bharat Cola,500ml,Central,580,35.0,0,0
2023-01-15,BB1000,Bharat Cola,1L,North,447,55.0,0,0
2023-01-15,BB1000,Bharat Cola,1L,South,483,55.0,0,0
2023-01-15,BB1000,Bharat Cola,1L,East,469,55.0,0,0
2023-01-15,BB1000,Bharat Cola,1L,West,566,55.0,0,0
2023-01-15,BB1000,Bharat Cola,1L,Central,437,55.0,0,0
2023-01-15,LM250,Lemon Blast,250ml,North,494,22.0,0,0
2023-01-15,LM250,Lemon Blast,250ml,South,501,22.0,0,0
2023-01-15,LM250,Lemon Blast,250ml,East,351,22.0,0,0
2023-01-15,LM250,Lemon Blast,250ml,West,511,22.0,0,0
2023-01-15,LM250,Lemon Blast,250ml,Central,365,22.0,0,0
2023-01-15,LM500,Lemon Blast,500ml,North,565,32.0,0,0
2023-01-15,LM500,Lemon Blast,500ml,South,724,32.0,0,0
2023-01-15,LM500,Lemon Blast,500ml,East,499,32.0,0,0
2023-01-15,LM500,Lemon Blast,500ml,West,725,32.0,0,0
2023-01-15,LM500,Lemon Blast,500ml,Central,558,32.0,0,0
2023-01-15,OR500,Orange Rush,500ml,North,440,34.0,0,0
2023-01-15,OR500,Orange Rush,500ml,South,446,34.0,0,0
2023-01-15,OR500,Orange Rush,500ml,East,457,34.0,0,0
2023-01-15,OR500,Orange Rush,500ml,West,393,34.0,0,0
2023-01-15,OR500,Orange Rush,500ml,Central,485,34.0,0,0
2023-01-15,OR1000,Orange Rush,1L,North,359,52.0,0,0
2023-01-15,OR1000,Orange Rush,1L,South,436,52.0,0,0
2023-01-15,OR1000,Orange Rush,1L,East,339,52.0,0,0
2023-01-15,OR1000,Orange Rush,1L,West,459,52.0,0,0
2023-01-15,OR1000,Orange Rush,1L,Central,293,52.0,0,0
2023-01-15,EN250,Energy Max,250ml,North,425,43.2,1,0
2023-01-15,EN250,Energy Max,250ml,South,342,48.0,0,0
2023-01-15,EN250,Energy Max,250ml,East,304,48.0,0,0
2023-01-15,EN250,Energy Max,250ml,West,375,48.0,0,0
2023-01-15,EN250,Energy Max,250ml,Central,301,48.0,0,0
2023-01-15,EN500,Energy Max,500ml,North,214,72.0,0,0
2023-01-15,EN500,Energy Max,500ml,South,266,72.0,0,0
2023-01-15,EN500,Energy Max,500ml,East,220,72.0,0,0
2023-01-15,EN500,Energy Max,500ml,West,229,72.0,0,0
2023-01-15,EN500,Energy Max,500ml,Central,171,72.0,0,0
2023-01-15,WT1000,Bharat Water,1L,North,899,20.0,0,0
2023-01-15,WT1000,Bharat Water,1L,South,688,20.0,0,0
2023-01-15,WT1000,Bharat Water,1L,East,755,20.0,0,0
2023-01-15,WT1000,Bharat Water,1L,West,794,20.0,0,0
2023-01-15,WT1000,Bharat Water,1L,Central,852,20.0,0,0
2023-01-16,BB250,Bharat Cola,250ml,North,477,24.0,0,0
2023-01-16,BB250,Bharat Cola,250ml,South,514,24.0,0,0
2023-01-16,BB250,Bharat Cola,250ml,East,395,24.0,0,0
2023-01-16,BB250,Bharat Cola,250ml,West,448,24.0,0,0
2023-01-16,BB250,Bharat Cola,250ml,Central,414,24.0,0,0
2023-01-16,BB500,Bharat Cola,500ml,North,651,35.0,0,0
2023-01-16,BB500,Bharat Cola,500ml,South,641,35.0,0,0
2023-01-16,BB500,Bharat Cola,500ml,East,690,31.5,1,0
2023-01-16,BB500,Bharat Cola,500ml,West,665,35.0,0,0
2023-01-16,BB500,Bharat Cola,500ml,Central,518,35.0,0,0
2023-01-16,BB1000,Bharat Cola,1L,North,377,55.0,0,0
2023-01-16,BB1000,Bharat Cola,1L,South,457,55.0,0,0
2023-01-16,BB1000,Bharat Cola,1L,East,401,55.0,0,0
2023-01-16,BB1000,Bharat Cola,1L,West,460,55.0,0,0
2023-01-16,BB1000,Bharat Cola,1L,Central,366,55.0,0,0
2023-01-16,LM250,Lemon Blast,250ml,North,371,22.0,0,0
2023-01-16,LM250,Lemon Blast,250ml,South,309,22.0,0,0
2023-01-16,LM250,Lemon Blast,250ml,East,341,22.0,0,0
2023-01-16,LM250,Lemon Blast,250ml,West,457,22.0,0,0
2023-01-16,LM250,Lemon Blast,250ml,Central,255,22.0,0,0
2023-01-16,LM500,Lemon Blast,500ml,North,364,32.0,0,0
2023-01-16,LM500,Lemon Blast,500ml,South,542,32.0,0,0
2023-01-16,LM500,Lemon Blast,500ml,East,529,32.0,0,0
2023-01-16,LM500,Lemon Blast,500ml,West,568,32.0,0,0
2023-01-16,LM500,Lemon Blast,500ml,Central,480,32.0,0,0
2023-01-16,OR500,Orange Rush,500ml,North,435,34.0,0,0
2023-01-16,OR500,Orange Rush,500ml,South,410,34.0,0,0
2023-01-16,OR500,Orange Rush,500ml,East,362,34.0,0,0
2023-01-16,OR500,Orange Rush,500ml,West,403,34.0,0,0
2023-01-16,OR500,Orange Rush,500ml,Central,437,34.0,0,0
2023-01-16,OR1000,Orange Rush,1L,North,327,52.0,0,0
2023-01-16,OR1000,Orange Rush,1L,South,328,52.0,0,0
2023-01-16,OR1000,Orange Rush,1L,East,280,52.0,0,0
2023-01-16,OR1000,Orange Rush,1L,West,319,52.0,0,0
2023-01-16,OR1000,Orange Rush,1L,Central,282,52.0,0,0
2023-01-16,EN250,Energy Max,250ml,North,261,48.0,0,0
2023-01-16,EN250,Energy Max,250ml,South,298,48.0,0,0
2023-01-16,EN250,Energy Max,250ml,East,250,48.0,0,0
2023-01-16,EN250,Energy Max,250ml,West,348,48.0,0,0
2023-01-16,EN250,Energy Max,250ml,Central,249,48.0,0,0
2023-01-16,EN500,Energy Max,500ml,North,204,72.0,0,0
2023-01-16,EN500,Energy Max,500ml,South,196,72.0,0,0
2023-01-16,EN500,Energy Max,500ml,East,179,72.0,0,0
2023-01-16,EN500,Energy Max,500ml,West,235,72.0,0,0
2023-01-16,EN500,Energy Max,500ml,Central,152,72.0,0,0
2023-01-16,WT1000,Bharat Water,1L,North,688,20.0,0,0
2023-01-16,WT1000,Bharat Water,1L,South,772,20.0,0,0
2023-01-16,WT1000,Bharat Water,1L,East,584,20.0,0,0
2023-01-16,WT1000,Bharat Water,1L,West,1115,18.0,1,0
2023-01-16,WT1000,Bharat Water,1L,Central,655,20.0,0,0
2023-01-17,BB250,Bharat Cola,250ml,North,445,24.0,0,0
2023-01-17,BB250,Bharat Cola,250ml,South,462,24.0,0,0
2023-01-17,BB250,Bharat Cola,250ml,East,360,24.0,0,0
2023-01-17,BB250,Bharat Cola,250ml,West,569,24.0,0,0
2023-01-17,BB250,Bharat Cola,250ml,Central,388,24.0,0,0
2023-01-17,BB500,Bharat Cola,500ml,North,561,35.0,0,0
2023-01-17,BB500,Bharat Cola,500ml,South,666,35.0,0,0
